"","x"
"6178",62.52045
"6179",58.96403
"6180",60.72007
"6181",61.46188
"6182",40.53237
"6183",71.26615
"6184",51.36891
"6185",51.2129
"6186",57.07265
"6187",50.49273
"6188",66.50713
"6189",61.82003
"6190",68.59726
"6191",64.79987
"6192",66.70002
"6193",55.40847
"6194",58.52385
"6195",62.23897
"6196",69.27587
"6197",48.27562
"6198",43.87969
"6199",60.99965
"6200",47.67256
"6201",65.99581
"6202",68.61891
"6203",47.60481
"6204",62.78883
"6205",48.01685
"6206",71.07998
"6207",67.10773
"6208",60.31971
"6209",70.56821
"6210",58.95425
"6211",65.66957
"6212",50.71608
"6213",63.9264
"6214",58.73457
"6215",68.20321
"6216",51.67488
"6217",42.82102
"6218",58.57249
"6219",55.68741
"6220",62.89177
"6221",53.60305
"6222",54.37409
"6223",52.71022
"6224",64.56029
"6225",51.9647
"6226",69.24664
"6227",71.75497
"6228",71.53606
"6229",69.74686
"6230",68.69992
"6231",61.18471
"6232",70.19945
"6233",56.76973
"6234",42.02106
"6235",59.59171
"6236",55.64344
"6237",65.87966
"6238",60.05643
"6239",71.21314
"6240",63.53539
"6241",59.47229
"6242",46.55186
"6243",65.28923
"6244",63.58076
"6245",71.96235
"6246",65.11343
"6247",55.42799
"6248",52.8369
"6249",66.35321
"6250",46.75485
"6251",58.89646
"6252",70.52668
"6253",64.25764
"6254",65.12124
"6255",68.54375
"6256",56.32657
"6257",47.40118
"6258",51.59283
"6259",59.28121
"6260",71.21292
"6261",43.5663
"6262",59.78823
"6263",52.20049
"6264",65.90545
"6265",69.01117
"6266",55.02079
"6267",42.07751
"6268",51.80774
"6269",65.32158
"6270",70.66533
"6271",54.11361
"6272",43.98704
"6273",54.99066
"6274",42.47353
"6275",63.6336
"6276",55.9975
"6277",56.841
"6278",70.47803
"6279",57.39587
"6280",60.74786
"6281",69.82128
"6282",60.42253
"6283",69.44504
"6284",63.43387
"6285",53.48684
"6286",59.63916
"6287",70.43935
"6288",61.12237
"6289",61.17556
"6290",65.38222
"6291",67.93803
"6292",46.41634
"6293",69.30616
"6294",51.53504
"6295",69.72684
"6296",62.21879
"6297",58.82987
"6298",53.13455
"6299",56.05193
"6300",57.71425
"6301",54.14398
"6302",50.3804
"6303",43.52477
"6304",63.22009
"6305",60.91995
"6306",46.15653
"6307",64.2738
"6308",65.09085
"6309",70.26887
"6310",69.98687
"6311",59.47664
"6312",58.72004
"6313",65.03219
"6314",61.36037
"6315",60.51339
"6316",67.01837
"6317",44.47907
"6318",54.28874
"6319",71.12545
"6320",48.85809
"6321",64.61898
"6322",69.35043
"6323",69.91998
"6324",62.13371
"6325",59.6293
"6326",70.86194
"6327",67.11209
"6328",58.23259
"6329",52.76138
"6330",68.86595
"6331",57.44563
"6332",57.04882
"6333",64.1745
"6334",62.86571
"6335",67.84553
"6336",64.49231
"6337",62.70815
"6338",65.31625
"6339",70.49442
"6340",48.84821
"6341",68.49174
"6342",59.48026
"6343",42.59461
"6344",52.37668
"6345",64.60077
"6346",61.97321
"6347",49.45192
"6348",65.90788
"6349",38.14529
"6350",63.03296
"6351",68.75872
"6352",70.49752
"6353",60.98712
"6354",46.07603
"6355",58.45672
"6356",67.57013
"6357",63.00932
"6358",62.71074
"6359",68.59815
"6360",64.99061
"6361",69.44118
"6362",55.7768
"6363",56.50636
"6364",66.15184
"6365",60.8833
"6366",63.59084
"6367",65.33881
"6368",60.3736
"6369",66.00877
"6370",71.58237
"6371",59.9737
"6372",71.89152
"6373",57.65657
"6374",67.88936
"6375",65.26684
"6376",64.71742
"6377",60.50225
"6378",49.7983
"6379",62.84987
"6380",61.27781
"6381",70.00904
"6382",64.71389
"6383",64.59202
"6384",71.18005
"6385",60.96083
"6386",62.23643
"6387",62.83227
"6388",67.34697
"6389",64.74166
"6390",50.30932
"6391",70.87866
"6392",66.70866
"6393",42.12085
"6394",60.30709
"6395",56.24334
"6396",68.1959
"6397",66.03822
"6398",55.44991
"6399",67.82028
"6400",71.86794
"6401",57.2702
"6402",62.39405
"6403",46.12627
"6404",60.23312
"6405",59.26713
"6406",37.52707
"6407",64.63082
"6408",59.61692
"6409",58.11303
"6410",62.46483
"6411",54.22814
"6412",58.96026
"6413",58.4219
"6414",66.80646
"6415",70.16029
"6416",71.58148
"6417",61.67004
"6418",59.40499
"6419",69.97252
"6420",65.52
"6421",60.18256
"6422",61.49796
"6423",62.97217
"6424",62.6093
"6425",56.37162
"6426",69.62503
"6427",66.57985
"6428",63.86178
"6429",55.70433
"6430",71.86603
"6431",67.20074
"6432",63.85056
"6433",66.27924
"6434",64.72745
"6435",63.71215
"6436",62.77605
"6437",49.19446
"6438",56.92191
"6439",71.24132
"6440",52.79539
"6441",70.69994
"6442",71.07066
"6443",46.04347
"6444",56.56921
"6445",48.82939
"6446",57.98641
"6447",46.66704
"6448",68.77621
"6449",61.42667
"6450",67.71954
"6451",48.61807
"6452",52.30521
"6453",71.48476
"6454",64.82482
"6455",59.22188
"6456",56.96287
"6457",53.01595
"6458",57.80772
"6459",64.17032
"6460",57.31788
"6461",54.67414
"6462",50.48733
"6463",61.19516
"6464",53.27554
"6465",54.8395
"6466",70.50786
"6467",68.00557
"6468",65.67292
"6469",61.85144
"6470",68.97874
"6471",57.28247
"6472",65.71442
"6473",59.21421
"6474",58.94313
"6475",66.03306
"6476",68.44883
"6477",69.82047
"6478",60.59442
"6479",57.95709
"6480",52.56232
"6481",70.48211
"6482",50.79108
"6483",62.67099
"6484",63.11931
"6485",61.10374
"6486",65.85662
"6487",56.00686
"6488",62.17986
"6489",63.35816
"6490",64.57131
"6491",52.69603
"6492",58.20411
"6493",62.20437
"6494",63.97683
"6495",67.00167
"6496",69.84899
"6497",50.89975
"6498",58.58794
"6499",62.44603
"6500",52.95001
"6501",55.85553
"6502",57.64074
"6503",58.69465
"6504",70.95851
"6505",56.20288
"6506",59.36904
"6507",68.98754
"6508",48.66437
"6509",58.83899
"6510",55.01651
"6511",68.07527
"6512",64.11559
"6513",64.87699
"6514",43.5742
"6515",64.40902
"6516",47.77384
"6517",70.50182
"6518",69.00321
"6519",64.54595
"6520",62.45252
"6521",60.36923
"6522",69.2394
"6523",64.3165
"6524",67.75441
"6525",59.03432
"6526",66.75755
"6527",48.63086
"6528",66.48285
"6529",60.58029
"6530",67.01405
"6531",70.05743
"6532",63.10868
"6533",68.02518
"6534",67.26027
"6535",67.00686
"6536",49.07593
"6537",66.79288
"6538",53.81991
"6539",53.99857
"6540",37.36723
"6541",69.69574
"6542",57.23085
"6543",38.2827
"6544",53.54212
"6545",56.17179
"6546",59.6499
"6547",59.15713
"6548",70.46581
"6549",71.46108
"6550",54.88836
"6551",65.43822
"6552",53.03214
"6553",68.86185
"6554",70.81829
"6555",60.04586
"6556",63.29972
"6557",51.79712
"6558",70.92476
"6559",66.13697
"6560",48.90533
"6561",67.13803
"6562",59.13489
"6563",38.07335
"6564",71.96367
"6565",51.87217
"6566",47.04565
"6567",63.27923
"6568",55.63584
"6569",71.56684
"6570",62.91372
"6571",56.40613
"6572",36.76838
"6573",65.01223
"6574",50.27926
"6575",63.17504
"6576",55.73208
"6577",57.27176
"6578",71.71756
"6579",67.95515
"6580",50.67652
"6581",63.28819
"6582",67.19978
"6583",49.72909
"6584",62.2002
"6585",61.27483
"6586",41.17585
"6587",61.59036
"6588",61.68555
"6589",58.15209
"6590",62.31372
"6591",69.99165
"6592",66.64969
"6593",56.39145
"6594",46.94705
"6595",71.39698
"6596",62.08608
"6597",59.20792
"6598",71.94719
"6599",43.40702
"6600",59.1561
"6601",67.99131
"6602",69.70761
"6603",40.8394
"6604",51.67412
"6605",54.61973
"6606",64.93663
"6607",68.00653
"6608",41.84938
"6609",66.49811
"6610",54.64972
"6611",57.27183
"6612",42.47836
"6613",60.47912
"6614",39.27473
"6615",52.78874
"6616",36.05704
"6617",71.48016
"6618",71.17766
"6619",62.90578
"6620",65.01229
"6621",63.40014
"6622",52.92007
"6623",50.26004
"6624",57.37458
"6625",45.5098
"6626",54.72683
"6627",58.87612
"6628",51.83082
"6629",56.77789
"6630",69.48387
"6631",63.55011
"6632",55.87308
"6633",67.41948
"6634",54.74318
"6635",49.61816
"6636",53.44438
"6637",56.22378
"6638",47.48699
"6639",71.06048
"6640",61.54459
"6641",60.09935
"6642",66.47483
"6643",71.99928
"6644",67.74157
"6645",64.95028
"6646",58.86292
"6647",58.5608
"6648",57.92283
"6649",42.74753
"6650",54.87013
"6651",55.74944
"6652",71.83314
"6653",66.75045
"6654",59.54373
"6655",51.43424
"6656",65.44538
"6657",68.9536
"6658",62.07809
"6659",53.37805
"6660",64.94288
"6661",48.31275
"6662",53.28955
"6663",63.05783
"6664",62.28135
"6665",48.24148
"6666",64.19478
"6667",47.79913
"6668",67.10378
"6669",63.72204
"6670",59.98562
"6671",61.50738
"6672",45.65226
"6673",64.68955
"6674",66.73461
"6675",69.60264
"6676",58.20259
"6677",67.95509
"6678",56.29659
"6679",66.68553
"6680",60.64369
"6681",52.78581
"6682",61.78618
"6683",56.8243
"6684",59.97134
"6685",51.19742
"6686",56.31703
"6687",47.9937
"6688",69.19621
"6689",64.67477
"6690",66.4489
"6691",68.03445
"6692",66.4055
"6693",53.60799
"6694",60.46744
"6695",60.7205
"6696",55.88547
"6697",66.80152
"6698",53.94013
"6699",59.8408
"6700",61.00345
"6701",63.9229
"6702",49.24329
"6703",54.67286
"6704",61.32712
"6705",67.29135
"6706",61.50205
"6707",53.98876
"6708",62.67368
"6709",64.59012
"6710",66.59987
"6711",39.23379
"6712",62.35684
"6713",63.37652
"6714",71.31394
"6715",65.55348
"6716",59.566
"6717",66.56346
"6718",65.00498
"6719",58.53165
"6720",50.09713
"6721",63.3179
"6722",54.41975
"6723",60.30933
"6724",59.89979
"6725",51.23358
"6726",65.18501
"6727",60.4105
"6728",42.22849
"6729",64.05212
"6730",70.18387
"6731",67.50401
"6732",62.29043
"6733",64.49478
"6734",61.57299
"6735",51.4383
"6736",49.57035
"6737",64.90439
"6738",59.7267
"6739",56.16716
"6740",58.18819
"6741",66.38094
"6742",62.38737
"6743",66.62855
"6744",63.01465
"6745",50.74296
"6746",46.43864
"6747",71.4569
"6748",52.67702
"6749",70.61283
"6750",67.26893
"6751",52.4705
"6752",49.4719
"6753",52.60822
"6754",49.09017
"6755",40.46026
"6756",63.42586
"6757",64.25108
"6758",70.89101
"6759",64.17582
"6760",41.11114
"6761",59.78701
"6762",65.85945
"6763",61.41519
"6764",68.73272
"6765",69.32718
"6766",57.20402
"6767",43.96321
"6768",57.36298
"6769",52.20612
"6770",46.24636
"6771",52.90819
"6772",67.9711
"6773",48.07729
"6774",66.37599
"6775",66.51398
"6776",52.58164
"6777",40.14232
"6778",70.50969
"6779",44.92195
"6780",55.23911
"6781",67.94252
"6782",67.75508
"6783",65.63324
"6784",63.80541
"6785",51.96957
"6786",66.23938
"6787",51.9774
"6788",64.33534
"6789",67.28651
"6790",63.18627
"6791",71.25391
"6792",62.42366
"6793",63.03261
"6794",66.21339
"6795",46.84079
"6796",61.12409
"6797",48.98892
"6798",57.99615
"6799",53.42526
"6800",66.42406
"6801",54.21707
"6802",71.15468
"6803",64.6373
"6804",65.39241
"6805",71.24523
"6806",61.90557
"6807",63.56661
"6808",67.19702
"6809",41.98389
"6810",67.71773
"6811",60.45443
"6812",44.01106
"6813",57.1358
"6814",48.99944
"6815",59.64017
"6816",57.37711
"6817",70.35289
"6818",71.58111
"6819",68.08277
"6820",62.55977
"6821",51.25081
"6822",65.71379
"6823",50.49242
"6824",69.48617
"6825",66.53731
"6826",67.66702
"6827",60.67808
"6828",71.34763
"6829",55.07277
"6830",68.82603
"6831",48.2368
"6832",50.71914
"6833",69.08879
"6834",68.90291
"6835",66.62554
"6836",60.45224
"6837",46.04312
"6838",57.49156
"6839",62.6698
"6840",50.09011
"6841",46.55588
"6842",64.67959
"6843",66.88596
"6844",68.83881
"6845",57.01956
"6846",71.23142
"6847",60.95606
"6848",69.3778
"6849",51.63569
"6850",69.10375
"6851",62.25655
"6852",56.40122
"6853",45.44227
"6854",65.0829
"6855",54.4197
"6856",49.94733
"6857",63.4564
"6858",66.16906
"6859",70.52617
"6860",54.60031
"6861",61.69069
"6862",59.40963
"6863",40.43984
"6864",56.68677
"6865",60.29749
"6866",59.13074
"6867",61.30199
"6868",62.96706
"6869",56.4945
"6870",68.61974
"6871",51.9989
"6872",50.8022
"6873",54.93761
"6874",47.45044
"6875",58.57706
"6876",66.39293
"6877",66.2578
"6878",62.10686
"6879",57.56332
"6880",54.81081
"6881",47.03744
"6882",61.8401
"6883",68.65572
"6884",65.07998
"6885",60.87178
"6886",46.0622
"6887",66.60166
"6888",39.83562
"6889",49.89893
"6890",66.15837
"6891",57.89422
"6892",53.20557
"6893",45.85581
"6894",58.40532
"6895",69.8568
"6896",61.80927
"6897",67.76854
"6898",62.91268
"6899",64.8854
"6900",70.92371
"6901",58.61361
"6902",61.78348
"6903",56.54679
"6904",67.16337
"6905",56.24607
"6906",40.41527
"6907",54.37964
"6908",41.72903
"6909",54.02641
"6910",64.02771
"6911",58.8745
"6912",67.9048
"6913",60.12009
"6914",63.59739
"6915",54.84956
"6916",60.24089
"6917",57.2401
"6918",47.25523
"6919",63.17583
"6920",67.063
"6921",60.9855
"6922",71.7533
"6923",66.82584
"6924",59.39468
"6925",69.76674
"6926",65.7154
"6927",68.57996
"6928",58.77002
"6929",50.88709
"6930",49.76373
"6931",60.04825
"6932",70.53117
"6933",66.88131
"6934",44.54138
"6935",64.34378
"6936",60.93141
"6937",57.24323
"6938",60.03004
"6939",45.33085
"6940",55.56204
"6941",57.46466
"6942",65.21231
"6943",71.53609
"6944",37.8337
"6945",36.50778
"6946",57.07531
"6947",61.46622
"6948",55.74644
"6949",64.55211
"6950",61.85574
"6951",70.50359
"6952",52.07771
"6953",57.20149
"6954",58.10724
"6955",50.14317
"6956",71.67689
"6957",70.26711
"6958",71.4959
"6959",43.93121
"6960",70.14031
"6961",57.62812
"6962",64.41859
"6963",52.62668
"6964",71.52099
"6965",67.0374
"6966",59.29022
"6967",60.07253
"6968",66.06887
"6969",54.1338
"6970",54.75767
"6971",56.40424
"6972",70.2982
"6973",46.87556
"6974",68.81287
"6975",56.05929
"6976",47.32195
"6977",61.51366
"6978",59.14016
"6979",60.00232
"6980",55.30151
"6981",66.25635
"6982",59.33902
"6983",58.11897
"6984",61.48957
"6985",68.52825
"6986",58.54167
"6987",47.10952
"6988",48.24454
"6989",58.72868
"6990",54.54538
"6991",71.26306
"6992",63.63416
"6993",55.49816
"6994",56.47233
"6995",59.86596
"6996",49.92156
"6997",61.04037
"6998",47.41689
"6999",71.0956
"7000",63.35086
