"","Children","Age","Income","Outage_sec_perweek","Email","Contacts","Yearly_equip_failure","Techie","Port_modem","Tablet","Phone","Multiple","OnlineSecurity","OnlineBackup","DeviceProtection","TechSupport","StreamingTV","StreamingMovies","PaperlessBilling","Tenure","MonthlyCharge","Bandwidth_GB_Year","Timely_Response","Timely_Fixes","Timely_Replacements","Reliability","Options","Respectful_Response","Courteous_Exchange","Active_Listening","Area_Rural","Area_Suburban","Area_Urban","Contract_Month_To_Month","Contract_OneYear","Contract_TwoYear","Gender_Female","Gender_Male","Gender_Nonbinary","InternetService_DSL","InternetService_FiberOptic","InternetService_None"
"128",0,75,34474.39,6.02604588,11,2,0,0,0,0,1,1,0,1,0,0,1,1,0,15.35762157,262.610632,1842.258692,1,2,2,3,4,2,2,2,0,1,0,1,0,0,0,1,0,0,1,0
"129",2,81,11655.88,10.05990041,11,1,0,0,0,0,1,0,0,0,1,1,1,1,1,7.138784756,212.641455,1500.69101,3,3,3,3,5,3,4,3,0,1,0,0,1,0,1,0,0,1,0,0
"130",0,28,10331.57,13.43076227,17,1,0,0,0,1,1,1,1,1,0,1,1,1,1,10.90397471,277.63748,1710.958869,2,2,2,3,4,3,4,3,0,0,1,0,1,0,0,1,0,0,1,0
"131",1,48,37096.85,7.951590644,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.665591776,112.455141,169.3992798,4,4,4,6,1,5,5,6,0,1,0,1,0,0,1,0,0,0,1,0
"132",0,19,75871.75,12.07096717,11,2,0,0,1,1,1,0,0,1,0,1,1,1,1,3.084376591,210.138,952.5914921,3,2,3,3,4,3,4,4,1,0,0,1,0,0,0,1,0,0,0,1
"133",0,70,28840.47,7.336943024,14,0,0,1,1,0,1,0,1,0,0,1,0,1,1,2.43754565,142.468917,778.6094503,3,3,4,4,4,3,4,4,1,0,0,0,0,1,0,0,1,1,0,0
"134",1,77,31300.68,12.1986895,16,2,0,0,0,1,1,0,0,1,1,0,1,0,1,19.244458,172.457857,1889.642423,4,4,3,4,4,3,3,4,0,1,0,1,0,0,1,0,0,0,1,0
"135",4,22,9729.44,11.7174619,16,1,0,0,0,0,1,1,0,0,1,1,0,1,0,3.778575882,184.979684,1254.725693,3,4,3,5,2,3,3,4,0,0,1,0,0,1,1,0,0,1,0,0
"136",1,88,35891.67,6.286550988,17,1,2,0,0,0,1,1,1,1,1,1,0,0,1,10.27819073,175.006206,1570.345219,4,3,4,5,2,3,2,4,1,0,0,1,0,0,0,1,0,1,0,0
"137",2,21,112429.2,7.972497589,6,0,0,1,1,0,1,1,1,1,0,0,1,0,1,11.32083915,194.958118,1563.848623,3,3,3,1,4,3,3,2,1,0,0,0,0,1,0,1,0,0,1,0
"138",4,74,57900.98,9.581508542,12,2,0,0,1,0,1,1,1,0,1,1,0,1,0,4.924623699,207.49737,922.1362066,4,3,3,4,2,3,4,4,1,0,0,0,1,0,0,1,0,0,1,0
"139",2,51,14817.22,11.18732698,16,0,0,1,0,0,1,0,0,0,1,0,1,1,1,6.437878909,200.132293,1537.296207,4,5,5,3,4,4,4,2,0,0,1,1,0,0,1,0,0,1,0,0
"140",2,49,33620.38,9.83612847,8,0,1,0,1,0,1,0,0,0,1,0,0,0,1,7.484425045,124.97808,758.8338668,5,5,5,5,2,6,5,3,0,0,1,0,1,0,1,0,0,0,1,0
"141",3,61,31466.9,6.187489206,7,6,0,0,1,0,1,0,0,1,1,0,0,0,0,11.69875604,147.473844,1189.578203,3,3,4,3,4,3,4,3,0,1,0,1,0,0,1,0,0,0,1,0
"142",1,85,76984.15,9.320914781,12,1,0,0,1,0,1,0,1,0,1,0,0,1,0,10.03363969,142.482694,1467.273158,5,4,3,3,4,3,3,3,0,0,1,1,0,0,1,0,0,1,0,0
"143",2,88,18113.33,8.623296005,18,0,0,0,1,0,1,0,0,1,0,0,0,0,0,2.644787483,134.950905,243.2617759,4,4,3,4,5,3,3,3,1,0,0,1,0,0,1,0,0,0,1,0
"144",4,61,72129.01,10.4523599,15,1,2,0,1,0,0,1,0,1,1,1,1,1,0,7.262579715,267.642733,1803.917571,4,4,4,4,3,3,4,5,1,0,0,1,0,0,1,0,0,1,0,0
"145",1,73,16368.02,10.07963518,14,0,0,0,0,1,1,0,1,1,0,0,0,0,0,17.06899012,104.992311,1518.747945,5,5,5,4,2,5,5,5,0,1,0,1,0,0,1,0,0,0,0,1
"146",1,56,23382.74,8.431329813,12,2,0,0,0,0,1,0,0,0,0,0,0,1,1,4.85576672,127.442069,1060.026737,3,3,3,4,4,4,5,4,0,1,0,1,0,0,0,1,0,1,0,0
"147",2,83,25886.2,8.961461799,15,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1.715329149,169.992756,250.9270047,3,3,2,4,3,3,1,3,0,0,1,1,0,0,1,0,0,0,1,0
"148",1,21,54727.46,13.17156155,12,1,1,0,1,1,1,1,0,1,0,0,1,0,1,9.16272705,192.440432,1233.975771,5,4,3,2,4,3,3,3,0,1,0,0,0,1,1,0,0,0,1,0
"149",0,60,43631.75,10.08565191,12,0,0,0,1,0,1,0,0,0,0,0,1,1,1,10.5903229,175.133074,1287.821218,4,4,4,4,5,3,5,4,1,0,0,1,0,0,1,0,0,0,0,1
"150",2,80,99482.26,12.94031641,12,2,0,0,1,0,1,1,0,0,0,1,1,1,1,9.461939857,252.62403,1267.634616,4,4,3,4,5,3,3,2,1,0,0,1,0,0,1,0,0,0,1,0
"151",4,36,7953.27,9.879617841,10,2,1,1,1,1,1,1,0,0,0,1,1,0,1,3.179043613,182.45383,744.2470872,3,4,2,4,2,3,3,2,0,1,0,0,0,1,0,1,0,0,1,0
"152",0,73,19563.77,11.31172944,16,0,1,0,0,1,1,0,0,0,1,0,1,0,1,20.04140358,129.962093,2256.776479,4,4,4,3,4,3,3,3,0,1,0,0,1,0,1,0,0,1,0,0
"153",2,67,156740.67,13.45818264,13,1,0,0,1,1,1,1,0,1,0,0,1,0,0,1.092219692,192.440432,499.7170655,3,4,4,3,4,3,2,3,1,0,0,1,0,0,0,1,0,0,1,0
"154",2,34,13378.22,11.56147327,15,3,0,0,0,1,1,0,0,0,1,0,1,0,1,4.135515169,117.485813,776.4780765,1,1,2,3,4,3,2,3,0,1,0,0,0,1,0,1,0,0,0,1
"155",2,26,72490.86,7.581534683,15,0,0,0,1,1,0,0,1,1,1,1,1,0,0,9.493585403,167.484705,1781.692875,3,3,2,2,4,4,3,3,0,1,0,1,0,0,1,0,0,1,0,0
"156",10,32,6958.83,7.524691972,11,0,0,1,0,0,1,0,0,1,1,0,0,1,0,28.79864005,182.460772,3143.245184,1,2,2,3,2,2,4,3,0,0,1,0,0,1,0,1,0,0,1,0
"157",3,29,9487.91,10.02701706,14,1,0,0,0,0,1,0,1,0,1,0,0,0,0,2.206152519,127.495766,497.9042695,3,3,4,4,3,2,2,4,1,0,0,0,1,0,1,0,0,0,1,0
"158",7,87,13533.47,12.67439697,16,2,1,1,1,0,1,1,0,1,1,1,1,1,1,3.820262172,287.642733,1115.476658,4,4,3,4,4,4,4,4,1,0,0,0,1,0,1,0,0,0,1,0
"159",3,34,46533.08,11.95689175,4,2,0,0,0,0,0,1,0,1,0,0,0,0,0,2.640977982,167.456419,522.7315686,3,2,4,3,2,2,3,3,1,0,0,1,0,0,1,0,0,0,1,0
"160",0,22,16874.68,14.7376853,11,0,0,0,0,0,1,1,1,0,0,0,0,1,0,9.039309605,149.988989,1134.880009,3,3,4,1,5,2,2,4,1,0,0,1,0,0,1,0,0,0,0,1
"161",1,28,52946.65,8.363844619,10,1,0,0,0,0,1,1,0,1,0,0,0,1,0,20.91720893,182.443347,2633.809472,4,4,3,3,2,5,3,4,0,1,0,1,0,0,0,1,0,1,0,0
"162",3,48,7681.82,11.34885042,10,0,0,0,0,0,1,0,0,0,1,0,1,0,1,7.228526307,117.485813,967.7426094,2,2,3,5,2,3,3,5,1,0,0,1,0,0,1,0,0,0,0,1
"163",1,43,5192.16,7.423384386,10,0,0,0,1,0,1,1,0,0,0,1,0,0,1,9.709171662,157.469817,921.1401066,4,3,4,4,3,3,4,4,0,1,0,0,1,0,1,0,0,0,1,0
"164",0,66,60897.92,8.827647599,13,2,0,0,1,0,1,1,1,0,1,1,0,0,1,1.939549257,152.510442,752.1641496,6,5,6,3,5,5,5,4,0,0,1,0,0,1,1,0,0,1,0,0
"165",0,82,14185.42,12.13702885,9,2,0,0,1,0,1,0,1,1,0,1,0,0,1,1.781895205,149.977753,292.4731737,4,5,5,3,2,4,5,5,0,1,0,0,1,0,0,1,0,0,1,0
"166",3,34,11386.53,10.16305189,11,2,1,0,1,0,1,1,0,0,0,1,1,0,0,2.447649309,149.97755,660.0908173,3,3,5,1,4,3,3,2,0,1,0,0,0,1,0,1,0,0,0,1
"167",4,41,34228.9,14.24429679,13,1,0,0,1,0,1,1,1,1,0,0,0,0,1,9.450195459,169.974105,1163.701618,3,2,2,3,3,3,2,3,0,1,0,0,1,0,1,0,0,0,1,0
"168",0,36,33559.74,13.04068054,11,3,1,0,0,0,1,1,0,0,1,1,1,0,0,14.71424943,194.976769,1651.424177,4,4,4,4,3,4,4,5,0,0,1,1,0,0,0,1,0,0,1,0
"169",3,61,67021.35,18.30717385,9,0,1,0,1,1,1,0,1,0,1,0,1,1,0,14.96135055,190.173699,1942.452213,3,2,2,4,1,5,6,3,0,0,1,1,0,0,0,1,0,0,0,1
"170",3,27,31006.39,14.35467948,7,2,0,0,1,0,1,1,1,1,0,1,0,1,0,22.76986341,197.470195,2847.700412,4,4,3,4,4,5,4,3,1,0,0,1,0,0,1,0,0,1,0,0
"171",0,60,49693.17,10.93898196,12,1,0,0,1,1,1,0,1,1,1,0,0,1,1,7.793733508,152.502178,1097.703155,3,2,4,4,2,4,4,2,0,0,1,0,1,0,0,1,0,0,0,1
"172",3,52,86411.28,5.772344439,10,1,1,0,1,1,1,0,1,0,0,1,1,1,1,10.40161068,202.636202,1883.962411,3,3,5,3,3,4,4,4,0,1,0,1,0,0,1,0,0,1,0,0
"173",10,32,46353.07,11.17925847,14,4,1,0,0,0,1,0,0,1,0,1,0,0,1,11.40192641,127.460067,1808.501398,2,2,2,4,2,3,3,3,1,0,0,1,0,0,1,0,0,1,0,0
"174",1,88,62359.81,10.26897415,15,0,0,1,0,0,1,0,1,0,1,0,0,1,1,7.604093453,162.482694,844.8711719,2,4,3,3,5,3,3,2,0,0,1,0,0,1,1,0,0,0,1,0
"175",0,59,19942.74,10.11933502,8,1,1,1,0,0,1,0,0,0,0,0,1,0,1,12.85397739,104.962874,1215.114995,4,4,4,4,2,4,4,4,0,1,0,0,0,1,1,0,0,0,0,1
"176",1,54,51203.14,8.776451212,13,1,1,0,1,1,1,0,0,1,0,0,0,1,1,1.410971237,169.937833,382.5347203,3,3,2,5,3,3,4,3,0,0,1,1,0,0,1,0,0,0,1,0
"177",1,68,25819.56,7.298432418,12,1,0,1,0,0,0,1,0,0,1,1,1,1,1,9.306233406,245.146969,1762.075547,3,2,2,4,3,2,4,2,0,0,1,1,0,0,1,0,0,1,0,0
"178",3,23,28082.45,9.879567236,11,1,1,1,0,0,1,1,1,0,0,0,0,1,0,1.894776657,162.465269,1052.042079,5,5,4,4,4,3,3,4,0,1,0,1,0,0,1,0,0,1,0,0
"179",3,55,69662.99,7.329478649,10,2,0,0,0,0,1,1,0,1,0,0,0,0,1,5.204111135,147.456419,1159.678094,3,4,5,4,3,3,4,4,1,0,0,0,0,1,0,1,0,1,0,0
"180",4,61,16706.02,11.13291822,9,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1.387575524,127.442069,851.811469,3,2,4,2,4,3,4,5,1,0,0,0,1,0,0,1,0,1,0,0
"181",0,22,6769.7,15.39425705,13,1,0,0,0,0,1,1,0,1,1,0,1,0,1,14.17620441,172.487091,1695.851887,3,3,3,4,5,5,2,5,1,0,0,1,0,0,1,0,0,0,0,1
"182",0,28,35947.74,7.006566848,14,3,0,0,1,0,1,0,0,0,0,0,1,0,0,20.01892414,137.439154,1950.886897,3,2,3,5,2,3,4,3,0,1,0,1,0,0,0,1,0,0,1,0
"183",6,83,23022.97,10.9783735,17,0,0,0,1,1,1,1,0,0,0,0,1,1,0,6.956508263,220.114868,1631.872719,3,3,3,2,4,3,2,4,0,0,1,0,1,0,0,1,0,1,0,0
"184",0,55,14536.31,13.12045068,10,2,0,0,1,1,1,0,1,0,0,0,1,1,0,14.08939653,210.12704,1713.178075,3,5,3,3,3,3,3,2,1,0,0,0,0,1,0,1,0,0,1,0
"185",6,80,43044.31,7.173629507,8,1,1,0,0,1,1,0,0,1,1,1,1,0,1,9.232644617,184.967019,1264.760574,4,4,4,5,3,4,4,3,0,1,0,1,0,0,0,1,0,0,1,0
"186",3,71,82554.24,4.12236456,18,1,0,0,0,0,1,0,0,0,0,1,0,0,0,3.113737885,92.488023,278.5411418,3,3,3,2,5,3,3,3,1,0,0,0,1,0,1,0,0,0,0,1
"187",2,80,25898.52,10.98987178,10,0,3,0,1,1,1,1,0,0,0,0,1,1,1,15.37990405,207.638588,1795.270512,2,3,2,3,4,2,1,3,0,1,0,1,0,0,0,1,0,0,0,1
"188",2,79,74026.91,8.200222508,15,1,1,1,0,0,1,1,0,0,0,0,1,1,0,13.70230727,240.114868,1614.036609,3,4,3,3,3,3,5,4,0,0,1,0,1,0,1,0,0,0,1,0
"189",1,56,35089.38,9.647132151,12,0,1,0,0,0,1,0,0,1,0,0,1,0,1,2.437089876,139.934918,909.6827162,2,3,3,3,3,2,4,2,1,0,0,1,0,0,1,0,0,1,0,0
"190",4,69,75443.13,10.91251295,12,1,2,0,0,0,1,0,0,1,0,0,1,1,0,5.822867455,197.628838,1084.807286,3,3,3,3,4,2,1,2,1,0,0,0,0,1,1,0,0,0,0,1
"191",0,55,16581.74,10.21682783,9,1,0,0,0,0,1,0,1,0,0,0,1,0,1,14.46037646,139.95684,1435.057667,4,4,4,4,3,3,3,2,0,1,0,0,0,1,1,0,0,0,1,0
"192",2,32,29361.24,16.82309021,13,3,1,0,0,0,1,1,1,1,1,1,0,1,1,1.504124801,229.993134,729.7054333,6,5,5,3,4,4,3,4,0,0,1,1,0,0,1,0,0,0,1,0
"193",1,71,26164.5,12.27450189,15,0,0,0,1,0,1,0,0,0,1,1,1,0,0,7.737353244,142.471255,1290.274294,3,3,2,3,3,3,5,5,0,1,0,1,0,0,1,0,0,1,0,0
"194",2,26,60231.84,9.712856304,13,0,1,0,0,1,1,1,0,0,0,0,0,1,1,4.109952242,159.947583,1200.010955,2,2,2,3,4,2,2,2,0,1,0,1,0,0,0,1,0,1,0,0
"195",1,19,19639.83,5.489232783,11,1,1,0,1,0,1,0,0,0,1,0,0,1,1,2.62036784,159.965008,587.538153,3,4,4,6,3,4,4,2,1,0,0,0,1,0,1,0,0,0,1,0
"196",0,38,28790.03,9.95126762,12,1,1,0,0,0,1,0,0,0,0,0,0,1,1,9.14991493,147.442069,944.3304649,3,4,4,4,5,3,3,6,0,1,0,0,1,0,1,0,0,0,1,0
"197",1,36,83705.06,8.36802634,11,1,0,0,1,1,1,0,1,0,1,1,0,1,0,9.126959742,154.991856,1640.244176,3,4,3,4,5,4,4,4,0,1,0,0,1,0,0,1,0,1,0,0
"198",1,39,15638.87,7.48309773,13,0,1,1,1,0,0,0,0,0,1,0,0,1,1,4.065555679,159.965008,640.3809858,3,3,4,3,3,4,4,3,0,1,0,1,0,0,1,0,0,0,1,0
"199",2,56,56574.39,10.38237508,11,1,1,0,1,1,1,1,1,1,0,0,0,1,0,14.02310297,204.961033,1669.613093,4,4,4,4,2,4,5,5,0,0,1,1,0,0,0,1,0,0,1,0
"200",4,47,58297.91,10.27122446,10,0,0,0,0,1,1,0,1,0,1,0,1,1,0,1.042140757,222.649979,878.627791,4,4,4,4,3,4,4,4,1,0,0,0,1,0,0,1,0,0,1,0
"201",1,26,24166.24,13.36710209,10,0,0,0,1,1,1,0,1,0,0,1,0,0,1,11.80191083,127.481989,1233.889856,4,4,4,3,5,4,4,3,0,0,1,0,0,1,0,1,0,0,1,0
"202",1,47,60415.32,8.497807171,16,0,0,0,0,1,1,0,0,0,0,1,1,1,1,20.75499393,220.118516,2245.476461,5,4,5,3,4,4,3,5,1,0,0,0,1,0,0,1,0,0,1,0
"203",5,52,67828.98,13.32489174,13,4,0,0,1,0,1,0,0,1,1,0,0,1,1,2.451160296,149.984492,764.893446,2,3,2,4,4,3,3,3,0,1,0,1,0,0,0,1,0,0,0,1
"204",3,18,44349.71,8.82164481,13,2,0,0,0,1,1,0,0,0,0,0,0,0,1,13.80323806,92.455141,1737.354579,3,2,4,4,3,3,3,4,0,1,0,0,0,1,1,0,0,1,0,0
"205",2,86,72436.33,7.92301547,11,0,0,1,0,0,1,1,0,0,0,0,1,0,1,9.85591776,169.944668,1014.45747,3,4,4,4,3,4,3,4,0,0,1,1,0,0,1,0,0,0,1,0
"206",1,19,48037.69,15.4360432,13,2,0,0,0,0,1,1,0,1,0,0,0,0,1,6.999864982,134.980139,949.785575,3,4,4,4,3,4,4,3,1,0,0,0,0,1,0,1,0,0,0,1
"207",1,76,114609,8.14229928,9,1,1,0,1,0,1,0,0,0,0,0,0,0,0,7.320050181,92.455141,954.4058631,5,4,5,3,4,3,3,2,1,0,0,1,0,0,1,0,0,1,0,0
"208",1,56,90059.86,8.862064813,10,0,0,0,1,1,1,0,0,0,0,0,0,1,1,8.886453729,127.442069,1390.292533,3,2,3,3,3,3,4,3,0,1,0,1,0,0,0,1,0,1,0,0
"209",0,76,19288.27,11.97665938,12,1,0,0,1,0,1,1,0,0,0,0,0,0,0,7.847288476,112.484375,625.2785223,2,3,2,3,4,3,3,4,0,1,0,1,0,0,1,0,0,0,0,1
"210",7,42,39087.76,8.361906963,14,0,0,0,1,0,1,0,0,0,1,1,1,1,1,10.8040205,212.641455,2129.856605,2,3,3,3,3,2,3,2,1,0,0,0,1,0,0,1,0,1,0,0
"211",4,23,16064.99,10.2900353,9,1,2,0,0,0,1,0,0,0,0,0,0,1,0,23.02862012,114.965789,2253.839865,2,4,3,2,5,2,4,3,0,1,0,1,0,0,1,0,0,0,0,1
"212",3,44,66365.07,14.34431543,11,0,0,0,0,0,1,1,0,1,1,1,0,0,1,2.72317525,192.48852,586.1493754,2,3,2,1,5,2,2,4,1,0,0,0,1,0,1,0,0,0,1,0
"213",0,77,53562.86,8.936042397,11,2,0,0,0,1,1,0,1,0,1,0,1,0,0,18.92157073,152.479779,1813.614194,3,3,3,5,3,5,3,4,0,1,0,0,0,1,1,0,0,0,1,0
"214",2,53,45777.4,12.37429389,11,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1.570209934,152.44408,930.6501084,3,3,3,4,4,3,2,5,0,0,1,1,0,0,0,1,0,1,0,0
"215",6,82,26785.51,15.04983927,10,0,3,0,0,1,1,1,1,0,0,0,0,1,1,1.338441957,182.465269,491.8773506,5,4,6,3,3,5,4,3,0,1,0,1,0,0,1,0,0,0,1,0
"216",7,36,12145.97,7.275899757,15,1,0,0,0,0,1,1,0,0,0,0,1,1,1,12.84120976,240.114868,1885.438773,4,3,4,5,3,5,4,6,0,1,0,1,0,0,0,1,0,0,1,0
"217",3,80,16852.05,8.824004704,14,0,0,0,0,0,1,0,0,1,1,0,1,0,1,3.520675631,172.457857,700.0569426,3,4,3,3,4,3,5,3,0,1,0,1,0,0,0,1,0,0,1,0
"218",4,38,68180.35,6.913368813,9,1,1,0,1,0,1,1,0,1,1,0,0,1,1,10.49916723,194.966286,1924.891176,4,4,5,3,2,5,6,4,0,1,0,1,0,0,0,1,0,1,0,0
"219",0,20,19474.37,11.03086435,14,2,0,0,0,1,1,0,0,0,0,0,0,0,1,11.84987964,112.455141,1064.895012,5,5,4,3,3,4,5,6,1,0,0,1,0,0,1,0,0,0,1,0
"220",0,64,8864.63,7.373007212,13,0,1,0,1,1,1,0,0,0,0,1,0,0,0,14.71592037,104.964303,1573.289677,5,5,4,3,4,4,4,4,1,0,0,1,0,0,1,0,0,1,0,0
"221",0,31,37772.16,13.09411393,16,0,1,0,1,1,1,1,0,0,1,0,0,0,0,8.458573247,157.483594,908.0504522,4,4,4,2,4,3,4,4,0,1,0,0,0,1,1,0,0,0,1,0
"222",3,52,38311.94,12.1362412,11,2,1,0,0,0,1,0,0,1,0,0,1,0,0,11.70347852,139.934918,1790.688379,3,3,2,4,4,2,2,3,1,0,0,1,0,0,0,1,0,1,0,0
"223",0,36,16778.35,14.19955362,8,1,0,0,1,0,1,1,0,0,1,0,0,0,1,7.439569893,125.007314,890.4483344,2,3,3,4,3,2,4,3,0,0,1,1,0,0,0,1,0,0,0,1
"224",0,61,24518.97,3.5419259,12,0,1,0,1,0,1,1,0,1,0,1,1,0,1,21.05353987,204.949594,2050.67636,3,3,4,4,4,1,4,4,1,0,0,1,0,0,1,0,0,0,1,0
"225",2,81,48226.58,6.164653674,8,0,0,0,0,1,0,0,0,0,0,1,1,1,1,4.803306414,220.118516,857.7406243,3,2,2,4,4,2,3,4,0,1,0,1,0,0,0,1,0,0,1,0
"226",3,79,5694.61,7.094794839,10,1,0,1,0,1,1,0,1,0,1,1,0,1,0,6.051428262,154.991856,1226.543716,2,1,3,3,3,3,1,2,0,0,1,1,0,0,1,0,0,1,0,0
"227",2,55,88666.42,8.433181103,16,2,1,0,0,0,1,0,0,0,1,0,0,0,1,2.282601557,124.97808,395.2218567,3,1,4,3,3,3,5,3,1,0,0,1,0,0,0,1,0,0,1,0
"228",2,35,112914.39,12.77695284,11,1,0,0,1,0,1,0,0,0,0,0,1,0,1,11.56648604,117.439154,1663.371666,3,3,2,2,2,3,3,3,0,0,1,0,1,0,1,0,0,1,0,0
"229",1,43,18534.37,8.586124112,14,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1.322671871,95.019486,318.0435078,5,4,6,4,3,5,4,4,0,0,1,1,0,0,1,0,0,0,0,1
"230",2,70,27588.53,11.18777585,13,4,1,0,0,0,1,0,1,0,1,0,0,1,1,12.11795763,162.482694,1386.813604,5,4,5,2,3,4,5,3,1,0,0,0,1,0,0,1,0,0,1,0
"231",1,50,3563.55,9.545907757,7,2,0,0,0,1,1,1,0,0,0,0,0,1,0,9.539962975,159.947583,1535.462356,2,2,3,4,4,3,3,3,0,0,1,1,0,0,0,1,0,1,0,0
"232",0,25,59930.95,7.482298411,12,1,0,0,1,1,1,1,1,1,0,0,0,1,1,3.736763788,172.484753,866.8410599,2,2,3,2,5,1,2,3,0,1,0,1,0,0,0,1,0,0,0,1
"233",0,55,44493.49,13.88702214,12,2,1,0,1,0,1,1,0,1,1,1,0,0,0,3.293435643,192.48852,586.7422583,4,3,3,4,2,3,3,2,0,1,0,0,1,0,0,1,0,0,1,0
"234",0,57,5997.99,18.30369591,17,2,1,1,0,1,1,0,0,0,1,0,0,0,0,1.754385394,104.97808,697.3086442,4,4,2,4,4,1,3,4,0,1,0,0,0,1,0,1,0,1,0,0
"235",1,22,11232.67,9.281101985,14,0,0,1,1,1,1,0,1,0,0,0,0,0,0,2.084118551,114.972827,364.1402725,4,3,3,4,5,5,3,3,0,1,0,0,0,1,1,0,0,0,1,0
"236",3,58,30300.58,12.46342441,15,1,0,0,0,0,1,0,0,1,1,1,0,0,1,4.603347641,159.983006,704.6408647,2,3,2,5,3,4,3,4,0,1,0,0,1,0,0,1,0,0,1,0
"237",3,48,12339.69,12.76368534,10,0,1,0,1,0,1,1,1,1,0,1,1,0,0,6.541066702,187.46728,1532.283357,2,3,2,3,3,3,1,4,1,0,0,0,0,1,0,1,0,1,0,0
"238",3,78,9297.37,14.4902121,13,1,0,0,0,0,1,1,0,0,0,1,0,0,0,4.332134531,157.469817,427.3743388,4,5,4,1,6,2,4,4,1,0,0,0,1,0,1,0,0,0,1,0
"239",2,72,27581.84,10.58136361,15,2,1,0,1,0,1,0,0,0,1,1,1,1,0,2.279259145,212.641455,1092.959251,5,4,4,4,5,3,3,3,0,1,0,1,0,0,0,0,1,1,0,0
"240",4,76,45553.16,14.4386161,15,3,0,0,0,0,1,1,0,0,1,0,0,1,0,9.043575718,172.470522,1587.044822,4,5,4,4,4,4,3,4,0,0,1,0,1,0,0,1,0,1,0,0
"241",1,29,11408.67,8.696229317,16,0,0,0,0,0,1,0,0,1,0,0,0,0,1,3.990895779,134.950905,598.4998978,6,6,6,2,4,3,3,5,0,0,1,1,0,0,0,1,0,0,1,0
"242",3,89,15872.36,7.831185802,8,1,0,0,0,0,1,1,1,0,0,0,0,1,1,16.97529426,149.988989,1657.822806,4,3,3,4,3,3,3,4,1,0,0,1,0,0,1,0,0,0,0,1
"243",2,19,75130.89,7.92468528,12,1,1,0,1,0,0,0,0,1,0,0,1,1,1,3.189179387,210.105118,1345.804923,3,2,4,2,4,4,5,4,0,1,0,0,1,0,0,0,1,1,0,0
"244",2,84,1425.61,12.48971668,17,2,1,0,0,0,1,1,1,0,1,0,0,0,0,3.087125795,160.00128,513.2164776,4,3,3,3,4,5,3,4,0,1,0,1,0,0,0,1,0,0,1,0
"245",2,40,74381.07,15.15657239,10,1,0,0,1,1,1,1,0,0,0,0,1,1,1,2.179548523,220.114868,1211.247766,4,5,3,4,4,5,3,3,1,0,0,1,0,0,1,0,0,1,0,0
"246",4,67,62905.7,8.441192512,13,1,0,0,1,0,1,1,0,0,0,1,1,0,0,9.289517752,149.97755,1096.234525,2,3,2,4,4,2,1,3,0,1,0,1,0,0,1,0,0,0,0,1
"247",1,61,35808.85,10.84787976,9,0,0,1,1,0,1,1,0,1,0,1,0,0,1,9.162445307,179.965581,993.6031859,4,4,3,2,4,4,3,4,0,0,1,1,0,0,0,1,0,0,1,0
"248",1,39,98173.49,6.483393995,15,1,0,0,1,0,1,0,0,0,0,0,1,1,0,5.786960464,207.609354,993.8801154,5,3,5,4,4,4,5,6,0,0,1,1,0,0,1,0,0,0,1,0
"249",0,52,6990.37,5.729464009,15,1,2,0,1,1,1,0,1,1,0,0,0,0,0,19.70266217,117.468591,2268.392356,4,5,3,4,3,5,4,5,0,1,0,1,0,0,0,1,0,1,0,0
"250",0,83,15842.09,6.69907945,13,1,0,0,0,0,1,0,0,1,0,1,1,0,0,10.26390461,172.44408,1022.516053,3,4,3,2,4,4,4,2,1,0,0,0,1,0,1,0,0,0,1,0
"251",9,23,12072.44,7.010398119,12,0,0,0,1,0,1,1,0,1,1,0,1,0,1,14.37727698,172.487091,2033.164639,4,3,4,2,5,2,2,4,1,0,0,1,0,0,0,1,0,0,0,1
"252",3,37,35223.63,7.647106164,7,0,2,1,0,0,1,0,1,1,1,0,1,0,0,6.492246879,154.975543,1526.166139,4,4,3,3,4,3,5,2,0,1,0,1,0,0,1,0,0,1,0,0
"253",1,20,32011.39,14.34937361,13,1,0,0,1,0,1,0,0,0,0,0,0,1,0,7.48578642,127.442069,1311.269805,2,2,2,2,3,3,2,4,0,0,1,0,1,0,1,0,0,1,0,0
"254",1,56,78944.18,9.263624334,17,2,0,0,0,0,1,1,0,0,1,1,1,0,1,8.654535873,194.976769,1120.116258,5,3,4,4,5,4,3,3,1,0,0,1,0,0,0,1,0,0,1,0
"255",4,80,21878.12,11.0781516,17,2,0,0,1,0,1,0,0,1,1,0,0,0,0,5.179004124,114.997564,623.8543707,4,5,5,3,4,4,4,4,0,1,0,0,1,0,1,0,0,0,0,1
"256",2,24,34292.78,16.16759956,9,2,0,0,0,0,1,0,1,1,0,0,0,1,1,9.073819276,139.979239,1214.758985,2,4,2,3,2,4,2,3,0,1,0,1,0,0,1,0,0,0,0,1
"257",0,65,28056.39,7.637291768,12,2,0,0,0,0,1,0,0,0,0,1,1,1,1,19.76529476,200.118516,2441.022927,4,4,3,5,4,3,3,4,1,0,0,1,0,0,1,0,0,1,0,0
