"","Children","Age","Income","Outage_sec_perweek","Email","Contacts","Yearly_equip_failure","Techie","Port_modem","Tablet","Phone","Multiple","OnlineSecurity","OnlineBackup","DeviceProtection","TechSupport","StreamingTV","StreamingMovies","PaperlessBilling","Tenure","MonthlyCharge","Bandwidth_GB_Year","Timely_Response","Timely_Fixes","Timely_Replacements","Reliability","Options","Respectful_Response","Courteous_Exchange","Active_Listening","Area_Rural","Area_Suburban","Area_Urban","Contract_Month_To_Month","Contract_OneYear","Contract_TwoYear","Gender_Female","Gender_Male","Gender_Nonbinary","InternetService_DSL","InternetService_FiberOptic","InternetService_None"
"128",0,19,32097.17,13.62135046,14,1,1,0,1,0,1,1,0,1,0,0,0,1,1,3.892407013,202.443347,741.7766988,3,3,3,2,3,1,3,2,0,1,0,1,0,0,1,0,0,0,1,0
"129",1,34,35988.24,11.741245,9,0,0,0,0,1,1,0,1,1,0,0,0,1,0,15.87685513,139.979239,1708.614019,5,5,5,6,2,5,6,5,0,0,1,0,1,0,1,0,0,0,0,1
"130",6,36,52232.97,8.359515606,13,1,0,0,0,0,1,0,0,1,0,0,0,0,0,2.905283283,102.474625,558.2340556,2,2,1,5,4,3,4,3,1,0,0,1,0,0,1,0,0,0,0,1
"131",0,52,16851.94,10.95510131,11,0,1,0,1,1,1,1,0,1,1,1,0,1,1,18.56165869,194.999168,2007.303617,4,2,3,4,2,5,4,3,1,0,0,1,0,0,0,1,0,0,0,1
"132",3,83,44223.58,7.352533505,15,2,0,0,1,0,1,0,0,1,0,0,1,0,0,14.17192333,127.458638,1430.761492,2,3,1,3,3,1,4,3,0,1,0,1,0,0,1,0,0,0,0,1
"133",0,25,30664.56,9.580144161,13,4,0,0,0,0,1,1,0,0,0,0,1,1,0,17.72593456,240.114868,2059.200998,2,3,3,4,3,4,5,4,0,1,0,0,1,0,1,0,0,0,1,0
"134",0,88,31934.04,10.79191234,18,1,0,0,0,0,1,0,1,1,1,0,1,0,1,3.043063167,174.975543,617.542543,4,3,3,3,3,4,3,5,0,1,0,1,0,0,0,1,0,0,1,0
"135",1,54,26676.4,9.982341124,8,0,0,0,1,0,1,1,0,0,0,0,1,0,0,5.827112819,169.944668,758.4775985,2,3,2,3,5,2,3,2,0,1,0,0,1,0,1,0,0,0,1,0
"136",1,46,67211.95,6.511921085,12,0,1,0,1,1,1,1,1,0,1,0,0,1,0,4.648958177,162.511928,894.6733856,5,5,5,4,3,4,4,3,0,1,0,1,0,0,0,1,0,0,0,1
"137",5,66,40660.84,11.58410296,11,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4.525864256,137.439154,710.7541633,4,3,4,3,5,4,3,3,0,0,1,1,0,0,0,1,0,0,1,0
"138",0,51,10606.59,8.01651453,12,1,1,1,1,0,1,1,1,1,0,1,1,0,0,8.038308899,207.46728,1092.226042,4,3,3,5,3,5,5,4,0,1,0,0,0,1,1,0,0,0,1,0
"139",3,81,92447.71,15.12148226,12,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1.416592892,149.974105,757.0097075,4,4,4,3,3,3,3,3,1,0,0,0,1,0,1,0,0,1,0,0
"140",3,54,13765.39,16.68178185,8,2,0,0,1,0,0,1,0,0,1,0,1,1,1,15.85002222,232.637807,2401.406545,5,4,5,5,2,4,4,3,0,0,1,1,0,0,1,0,0,1,0,0
"141",0,53,42523.02,12.99948061,12,1,1,0,1,0,1,1,0,0,0,1,0,0,1,11.94550648,137.469817,1536.589816,3,4,4,3,3,4,2,3,0,0,1,1,0,0,0,1,0,1,0,0
"142",8,33,52143.7,11.17949466,14,1,1,0,1,0,1,0,0,0,1,0,1,1,0,16.03360405,220.132293,2153.778421,3,4,4,4,3,2,3,2,0,1,0,1,0,0,1,0,0,0,1,0
"143",1,32,22533.05,13.53989069,13,1,1,0,0,0,0,0,1,1,1,0,1,1,0,4.973046104,245.145743,1204.479468,3,3,3,3,3,2,3,2,1,0,0,0,1,0,1,0,0,0,1,0
"144",0,53,15281.28,14.84155042,8,3,0,0,0,0,1,1,1,0,0,1,0,0,1,9.999416271,139.987503,1452.334634,4,4,4,4,4,3,3,4,0,1,0,1,0,0,0,1,0,1,0,0
"145",1,57,17516,11.43786808,13,0,1,0,0,1,0,0,0,1,1,0,0,0,1,9.004964377,127.473844,1333.894229,5,6,4,4,5,5,5,4,0,1,0,1,0,0,1,0,0,1,0,0
"146",2,80,20566.64,6.915228797,10,1,0,0,1,0,1,1,0,0,1,0,1,1,0,5.071456681,232.637807,1402.20491,4,4,4,4,2,4,6,4,0,1,0,0,1,0,1,0,0,1,0,0
"147",1,43,36128.68,11.30215199,12,1,1,0,1,1,1,1,1,1,1,1,0,0,1,12.02106494,195.006206,1447.196935,4,3,2,3,4,2,3,2,0,0,1,1,0,0,0,1,0,0,1,0
"148",1,63,25985.06,9.497106973,11,1,0,0,0,1,1,0,1,0,0,0,0,1,0,18.17247008,149.959755,1707.641161,3,3,3,4,4,4,3,4,0,1,0,0,0,1,1,0,0,0,1,0
"149",1,63,10909.79,12.21852573,15,2,0,0,1,0,1,1,0,0,0,0,1,1,1,15.31997698,220.114868,2181.752793,3,4,5,4,3,3,3,1,0,0,1,0,0,1,1,0,0,1,0,0
"150",1,27,41151.14,8.272244827,11,3,0,0,0,0,1,1,0,0,1,0,0,0,0,16.0708543,157.483594,1575.683555,3,3,4,6,2,4,4,3,1,0,0,1,0,0,1,0,0,0,1,0
"151",4,19,64063.23,10.24857935,14,3,0,0,1,0,1,0,0,0,0,1,0,1,0,7.873371451,127.474951,1029.489242,2,3,3,5,3,4,3,2,1,0,0,0,0,1,1,0,0,0,0,1
"152",1,40,20414.07,6.743431946,12,1,1,1,0,0,1,0,0,1,1,0,1,0,1,23.62866494,139.981577,2370.184448,2,2,1,5,5,2,2,1,0,0,1,0,0,1,1,0,0,0,0,1
"153",0,42,41412.1,12.4703522,8,1,0,0,0,0,1,1,0,1,1,0,1,1,1,25.8634566,255.133571,3309.919373,2,3,3,2,5,2,4,2,0,1,0,1,0,0,0,1,0,1,0,0
"154",0,40,99195.08,7.913676085,16,1,0,0,0,0,1,1,0,1,1,0,0,1,1,9.405224809,194.966286,1623.273925,3,2,2,4,2,4,4,4,1,0,0,0,1,0,1,0,0,1,0,0
"155",0,72,18408.94,9.362849722,12,2,0,1,1,0,1,1,0,1,0,1,0,0,1,12.84490034,179.965581,1146.199921,3,4,4,5,3,4,4,3,0,1,0,1,0,0,1,0,0,0,1,0
"156",3,61,15930.45,17.41324465,10,0,1,1,1,1,0,1,0,0,1,1,1,0,1,16.59325254,174.976769,2229.268031,3,4,3,3,4,4,3,3,0,0,1,1,0,0,0,1,0,1,0,0
"157",0,71,25611.29,13.43700846,11,0,0,0,0,0,1,0,0,0,0,0,1,1,0,20.35456039,187.609354,2512.36494,4,4,4,3,3,4,5,4,1,0,0,1,0,0,0,1,0,1,0,0
"158",4,68,9428.86,11.95206054,7,0,1,0,0,1,1,0,0,1,0,0,0,1,1,12.00925702,169.937833,1297.388488,4,4,4,3,4,3,3,3,0,1,0,1,0,0,1,0,0,0,1,0
"159",1,88,3810.16,4.550449856,17,2,1,0,1,0,1,1,1,0,0,0,0,0,0,2.861423443,115.002061,283.39178,2,3,3,4,4,3,2,2,1,0,0,1,0,0,1,0,0,0,0,1
"160",1,63,51992.79,10.2863601,10,1,1,0,0,0,1,0,0,0,0,0,1,1,1,4.98152586,207.609354,849.1972541,2,2,4,3,4,1,2,2,0,0,1,1,0,0,1,0,0,0,1,0
"161",0,53,79993.43,11.17709222,12,0,2,0,1,0,1,1,0,1,1,0,0,0,0,23.12150846,147.503078,2131.359827,3,3,3,3,3,3,3,2,1,0,0,1,0,0,1,0,0,0,0,1
"162",4,42,31809.46,15.06990851,14,2,0,0,0,0,1,1,1,1,1,1,0,0,1,14.23487852,162.529926,1641.938696,2,2,3,3,3,4,3,3,0,1,0,0,1,0,1,0,0,0,0,1
"163",0,72,27235.54,9.321265424,14,0,0,0,0,0,1,0,0,1,1,0,1,1,0,15.28108311,210.151777,1811.964373,4,4,2,4,5,3,3,6,1,0,0,1,0,0,1,0,0,0,0,1
"164",3,58,70476.82,3.564651961,9,2,0,0,0,0,1,1,0,1,0,1,0,0,0,4.135827839,159.965581,1066.632555,4,4,2,3,3,5,4,2,0,0,1,1,0,0,0,1,0,1,0,0
"165",0,34,66055.53,7.738373361,11,2,0,0,1,0,1,0,0,1,0,0,0,0,1,11.86252419,134.950905,1114.020282,2,2,2,4,2,4,4,4,1,0,0,1,0,0,1,0,0,0,1,0
"166",7,76,91335.76,12.01267388,11,1,0,0,0,0,1,0,1,1,1,1,0,0,1,2.416685985,142.500692,1078.291303,3,4,4,2,5,4,3,4,0,0,1,0,1,0,0,1,0,1,0,0
"167",0,47,75042.1,3.11231175,12,1,1,0,1,1,1,1,0,0,0,1,1,1,1,6.549035393,232.62403,1489.077486,4,5,4,4,5,3,5,3,1,0,0,0,0,1,1,0,0,1,0,0
"168",0,87,63284.16,9.803905459,16,1,1,0,0,0,1,1,0,0,0,1,0,0,1,8.959047529,124.993537,684.6318529,5,5,5,5,4,4,4,3,1,0,0,0,0,1,1,0,0,0,0,1
"169",3,75,14039.21,8.571019738,5,1,0,0,0,0,1,1,0,0,1,1,1,0,0,10.23679934,174.976769,1662.533055,6,6,5,2,3,4,5,4,0,1,0,0,0,1,0,1,0,1,0,0
"170",0,37,12453.24,10.00344746,14,0,1,0,1,0,0,0,1,1,1,0,1,1,1,14.96503088,225.145743,2436.57146,5,5,5,2,5,4,4,4,1,0,0,1,0,0,0,1,0,1,0,0
"171",0,24,48314.4,11.2714618,14,1,0,0,1,1,1,1,0,1,1,1,1,1,0,11.45675389,287.642733,1779.309609,2,2,2,5,4,4,4,3,0,0,1,1,0,0,0,1,0,0,1,0
"172",4,83,5511.77,8.477982632,19,0,0,0,1,0,1,0,1,0,0,0,1,1,0,11.04076215,177.65076,1494.716409,3,4,3,4,3,4,5,6,0,0,1,1,0,0,0,1,0,0,0,1
"173",3,19,10701.11,9.753145376,19,0,1,0,0,0,0,1,0,0,0,0,1,1,0,7.425503428,220.114868,1740.72604,3,2,4,3,3,5,2,4,0,0,1,1,0,0,1,0,0,1,0,0
"174",4,61,13493.63,13.13441554,15,1,1,0,1,0,1,1,1,0,0,1,0,1,0,2.009542213,194.974431,558.4710883,5,6,3,3,3,4,5,3,0,1,0,0,1,0,1,0,0,0,1,0
"175",0,38,25071.58,11.62771397,15,0,0,0,0,0,1,0,0,0,0,0,1,1,1,9.068119482,175.133074,1282.279049,2,2,1,1,4,3,3,2,1,0,0,1,0,0,0,1,0,0,0,1
"176",0,79,368.5,6.114030983,11,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1.926789854,147.478341,287.8189836,3,3,4,5,5,4,2,3,0,1,0,1,0,0,0,1,0,0,1,0
"177",0,49,27976.63,12.76603868,8,2,1,0,0,1,1,1,0,1,0,0,0,0,1,11.77389421,134.980139,1129.529441,4,4,4,2,4,2,3,2,0,1,0,0,0,1,1,0,0,0,0,1
"178",0,75,62145.59,16.10939031,9,2,1,0,1,0,1,1,1,0,0,1,1,1,1,9.517703088,255.141716,1302.230824,3,2,3,4,3,4,5,3,0,0,1,0,1,0,1,0,0,0,1,0
"179",1,60,6517.94,7.151598137,13,0,0,0,1,1,1,0,0,0,0,0,1,0,1,9.532523799,137.439154,970.4682919,4,4,5,4,3,5,4,5,1,0,0,0,0,1,1,0,0,0,1,0
"180",0,23,13194.33,13.42263904,9,0,0,0,1,0,1,0,0,1,0,1,0,0,1,5.104873611,147.460067,682.9871863,4,4,4,4,3,4,6,5,0,1,0,1,0,0,0,1,0,0,1,0
"181",2,84,63963.36,3.559550725,8,1,0,1,0,0,1,1,0,0,1,0,1,1,0,6.877942744,232.637807,1537.109931,4,3,3,3,4,3,3,3,0,1,0,1,0,0,1,0,0,1,0,0
"182",2,88,36315.29,7.287197615,16,3,0,0,0,1,1,0,0,0,0,1,1,0,1,1.586331702,129.948316,676.1747964,4,3,3,3,4,3,3,4,0,1,0,1,0,0,1,0,0,1,0,0
"183",1,49,14202.72,10.26519974,17,0,0,1,0,0,1,0,0,0,0,0,1,1,0,11.58276897,187.609354,1849.484087,4,4,4,3,3,4,3,4,0,1,0,1,0,0,1,0,0,1,0,0
"184",1,69,36453.31,10.96553586,8,1,0,0,0,0,1,1,0,0,0,1,0,1,1,20.78013031,159.980465,1898.877878,3,3,4,3,4,2,2,3,1,0,0,0,1,0,0,0,1,0,0,1
"185",2,60,11250.71,10.93514898,16,1,1,0,0,0,1,1,0,0,0,0,0,1,0,3.940297464,159.947583,992.3501481,3,3,5,5,2,4,4,5,0,1,0,1,0,0,1,0,0,1,0,0
"186",0,57,65951.35,2.98020454,11,0,0,1,0,0,1,0,0,0,1,1,0,0,1,11.38099891,137.487242,994.6354785,4,4,3,4,3,3,4,3,0,1,0,1,0,0,1,0,0,0,1,0
"187",8,62,15292.25,17.05256354,14,0,1,0,0,0,1,0,1,1,0,1,1,1,1,1.473304337,245.131966,954.0290712,5,5,5,4,3,5,3,5,0,0,1,0,0,1,1,0,0,0,1,0
"188",0,26,41879.1,12.29165611,11,0,1,0,1,0,1,0,0,0,0,0,1,0,0,12.75609778,117.439154,1775.838153,3,3,3,3,4,3,3,2,0,1,0,1,0,0,0,1,0,1,0,0
"189",0,85,17080.57,10.32744663,10,0,1,0,0,1,1,1,1,1,1,1,0,1,1,6.253919786,209.993134,1297.050577,3,3,4,3,4,4,5,4,0,0,1,0,0,1,1,0,0,1,0,0
"190",0,50,123763.12,7.259022839,10,1,0,0,1,0,1,1,0,0,1,1,0,0,1,5.201330266,137.516476,665.4740915,6,5,5,4,2,4,5,3,0,0,1,1,0,0,0,1,0,0,0,1
"191",1,71,84301.44,10.97274944,10,0,1,0,0,1,1,1,0,1,1,1,0,1,1,12.42120946,207.475448,1886.153328,3,3,4,3,4,2,4,3,1,0,0,1,0,0,0,1,0,1,0,0
"192",0,24,75458.79,9.531063533,10,1,0,0,1,0,1,1,1,0,0,0,0,0,1,14.86764776,147.478341,1446.203986,5,5,5,2,3,3,4,5,1,0,0,0,0,1,1,0,0,0,1,0
"193",3,79,60345.9,8.798065013,11,1,0,0,1,0,1,0,0,0,1,0,0,1,1,5.548652108,127.488728,774.6125757,4,4,4,4,3,4,4,5,0,0,1,0,0,1,0,1,0,0,0,1
"194",4,82,76066.77,15.27146446,12,2,1,0,0,0,1,0,0,1,1,0,1,0,0,18.35541838,139.981577,1939.811149,3,3,4,4,4,3,5,5,1,0,0,1,0,0,0,1,0,0,0,1
"195",2,68,42755.27,7.014445177,8,0,1,1,0,1,1,0,0,0,1,0,1,1,1,7.62779591,220.132293,1165.564309,3,2,3,2,3,5,4,3,0,0,1,1,0,0,1,0,0,0,1,0
"196",5,77,76874.25,10.62019312,10,0,0,0,1,0,1,1,0,1,0,1,0,1,0,4.439685675,214.952509,750.8768234,2,3,3,3,3,4,3,2,0,1,0,0,1,0,0,0,1,0,1,0
"197",1,19,41075.64,10.04585562,14,1,1,1,0,0,1,0,0,0,1,1,0,1,0,11.16903388,139.99789,1292.3206,5,5,5,4,3,5,4,3,0,0,1,0,1,0,1,0,0,0,0,1
"198",4,31,82131.87,9.975481565,13,1,0,0,1,0,1,1,0,1,0,0,0,1,1,3.212400569,202.443347,769.8534863,5,3,4,2,4,3,4,2,0,1,0,0,0,1,1,0,0,0,1,0
"199",4,80,9450.84,9.53003591,16,1,1,0,0,1,1,1,0,0,0,0,1,0,1,3.834727471,137.468388,649.3891796,4,4,4,3,4,3,2,4,0,1,0,1,0,0,0,1,0,0,0,1
"200",1,36,44977.06,6.592317798,16,3,0,0,1,0,1,0,0,0,0,0,1,0,0,6.198230305,104.962874,823.0046464,3,3,3,4,3,3,3,4,1,0,0,0,0,1,0,1,0,0,0,1
"201",0,72,13583.35,8.124261532,12,3,0,0,1,0,1,0,0,1,1,1,0,1,0,4.216732972,174.969934,1107.882056,3,4,5,3,5,2,4,3,1,0,0,0,0,1,0,1,0,1,0,0
"202",0,50,42093.64,11.44655577,11,1,0,0,1,0,0,0,0,0,1,1,0,1,1,4.355064781,139.99789,683.8622599,4,3,5,3,2,2,4,4,1,0,0,0,1,0,0,1,0,0,0,1
"203",3,31,55398.87,10.1755818,17,2,0,0,0,1,1,0,1,0,1,1,1,0,1,4.030250374,144.988941,1301.49424,4,4,3,3,4,1,2,4,0,0,1,0,0,1,0,1,0,1,0,0
"204",0,22,22362.59,13.7362126,15,0,2,0,1,0,1,0,0,1,1,0,0,0,1,9.915959247,114.997564,1079.012505,4,4,5,4,4,3,4,2,1,0,0,0,1,0,1,0,0,0,0,1
"205",0,50,40271.47,13.93422217,11,1,0,1,1,0,1,1,1,1,0,0,0,1,1,9.821728297,172.484753,1283.463995,3,3,3,3,5,2,3,3,0,1,0,1,0,0,0,1,0,0,0,1
"206",0,63,21053.35,10.69284712,8,2,1,0,0,1,1,0,1,0,1,1,0,1,1,8.892893007,174.991856,1088.263081,2,3,2,4,4,2,3,3,1,0,0,1,0,0,0,1,0,0,1,0
"207",1,73,75866.75,10.11985468,11,0,0,0,1,0,1,0,0,0,0,1,0,0,0,7.661226872,92.488023,583.0259559,4,5,4,2,4,3,3,3,1,0,0,1,0,0,1,0,0,0,0,1
"208",3,72,74061.48,5.863179258,16,0,0,0,1,0,1,0,0,0,1,0,0,1,0,12.4767812,139.965008,1778.733282,4,5,3,5,2,6,5,4,1,0,0,1,0,0,0,1,0,1,0,0
"209",7,23,35102.93,13.357551,8,0,0,0,0,1,1,1,0,0,1,0,0,1,0,2.462148717,192.470522,900.4043765,3,3,4,3,2,2,4,3,0,0,1,1,0,0,0,1,0,0,1,0
"210",1,49,26391.1,14.04061351,10,1,0,0,0,1,1,0,0,0,0,1,1,1,0,14.09942339,220.118516,1693.576099,2,2,2,4,2,3,4,3,0,0,1,0,1,0,0,1,0,0,1,0
"211",1,82,29982.49,4.586902043,14,0,0,1,1,1,1,0,1,1,0,0,1,1,1,7.272649386,232.622804,1143.826239,5,5,5,4,2,4,5,4,1,0,0,1,0,0,1,0,0,0,1,0
"212",1,72,51154.34,11.03563726,9,1,0,0,1,0,1,1,1,0,0,0,1,1,0,3.999030359,210.156274,886.340074,4,4,6,4,4,4,5,2,0,1,0,0,1,0,1,0,0,0,0,1
"213",1,45,37583.97,11.32768159,11,1,1,0,0,0,1,0,1,0,0,0,0,0,1,3.115945151,114.972827,373.2772664,3,3,3,2,3,3,1,3,0,0,1,0,1,0,1,0,0,0,1,0
"214",1,73,28654.87,5.307097721,13,1,0,0,0,1,1,0,1,1,0,1,0,0,0,13.67931764,149.977753,1245.328696,4,4,3,3,5,4,4,4,1,0,0,1,0,0,1,0,0,0,1,0
"215",1,78,119968.61,8.993783986,7,3,0,0,1,0,0,1,1,0,1,0,1,0,1,14.6728104,184.985293,1564.936841,4,3,4,4,3,4,3,5,0,1,0,1,0,0,1,0,0,0,1,0
"216",4,71,11591.09,11.05733159,11,1,0,0,0,0,1,0,1,0,1,0,1,0,1,5.953547112,132.479779,1354.401018,4,3,3,3,3,5,4,4,0,0,1,1,0,0,0,1,0,1,0,0
"217",5,27,17191.02,12.61411193,12,2,0,1,0,0,1,1,0,0,0,0,1,1,1,22.8577804,220.114868,3040.553763,2,3,3,5,2,4,5,5,0,0,1,0,1,0,1,0,0,1,0,0
"218",0,52,27282.21,8.220453321,13,0,1,0,1,0,1,1,0,1,0,0,0,1,0,21.08265979,169.967067,2042.113893,4,5,4,4,3,3,3,4,0,1,0,0,0,1,1,0,0,0,0,1
"219",0,48,87568.16,11.11756812,12,0,0,0,1,0,1,0,0,0,1,0,1,1,1,9.734064703,200.132293,1755.645123,4,4,4,3,5,5,3,5,0,0,1,1,0,0,1,0,0,1,0,0
"220",1,69,5194.22,12.10865222,13,2,0,1,1,0,1,1,1,0,0,1,1,0,0,2.423722078,152.495236,557.0118807,3,3,1,3,3,4,3,3,1,0,0,1,0,0,0,1,0,0,0,1
"221",1,31,12951.51,9.681031902,15,1,0,0,0,0,1,0,1,0,0,1,1,1,0,13.66061487,202.636202,2205.334092,3,3,3,4,3,2,4,4,0,1,0,0,1,0,0,1,0,1,0,0
"222",9,79,11179.42,10.49495185,11,0,0,0,0,1,1,1,1,0,0,0,0,0,1,8.701581043,127.478341,1451.201108,3,2,2,3,4,4,4,5,0,1,0,0,1,0,1,0,0,1,0,0
"223",4,49,114398.35,8.713443753,10,2,0,0,0,0,1,1,0,0,0,0,0,0,1,6.485034974,124.960655,1221.100604,2,2,2,4,4,3,4,5,1,0,0,1,0,0,0,1,0,1,0,0
"224",3,74,42386.84,12.2870805,9,0,0,0,1,0,1,0,0,0,1,0,0,0,0,7.69213424,104.97808,1220.452161,4,5,4,2,6,4,5,3,1,0,0,0,0,1,0,1,0,1,0,0
"225",4,79,25215.22,7.044096971,13,2,0,0,1,0,1,0,1,1,1,0,1,1,0,5.690013293,245.145743,1201.484293,2,2,3,3,2,3,1,3,1,0,0,1,0,0,1,0,0,0,1,0
"226",0,57,29976.15,9.759360165,14,0,0,0,1,1,1,1,0,1,1,1,0,1,0,4.893221514,207.475448,1284.442486,5,5,5,5,2,5,4,5,1,0,0,1,0,0,0,1,0,1,0,0
"227",1,66,13155.79,2.816821044,13,0,1,0,0,1,0,0,0,1,0,1,0,0,1,2.656915117,114.983787,289.9240291,3,2,4,2,4,3,2,3,0,0,1,1,0,0,1,0,0,0,0,1
"228",4,85,14980.5,9.617602049,9,4,0,0,1,0,1,1,0,0,1,0,1,1,1,8.381515693,232.637807,1718.600163,6,6,5,3,5,4,4,4,1,0,0,1,0,0,1,0,0,1,0,0
"229",9,54,24017.57,13.06640293,14,2,1,0,1,0,1,0,1,1,0,1,1,1,1,14.53315436,225.131966,2494.633068,4,4,2,3,4,5,4,4,0,1,0,0,0,1,1,0,0,1,0,0
"230",8,79,26204.77,8.669204519,11,1,0,0,1,0,1,0,0,0,1,1,1,1,1,13.62832619,212.641455,2270.749222,5,5,4,2,3,5,6,4,0,0,1,0,0,1,0,1,0,1,0,0
"231",0,37,34419.26,10.18921185,12,1,0,0,1,0,1,0,0,0,1,0,1,1,1,5.397827503,200.132293,1436.408211,4,5,5,3,4,4,4,3,0,1,0,1,0,0,1,0,0,1,0,0
"232",7,24,8507.97,9.518819692,11,3,0,0,1,0,1,1,1,1,0,1,0,1,1,9.001231999,197.470195,1852.503069,5,4,3,2,3,3,4,2,0,0,1,0,0,1,1,0,0,1,0,0
"233",3,48,64420.19,11.01996949,15,3,2,0,0,0,1,1,0,0,0,1,0,1,1,10.9750814,192.456745,1312.008382,4,4,4,4,4,5,5,5,1,0,0,0,0,1,0,1,0,0,1,0
"234",0,68,122263.81,14.91100172,15,2,0,0,0,1,1,0,0,0,1,1,1,0,0,7.825845378,162.471255,863.0820861,5,2,4,3,3,4,3,3,1,0,0,1,0,0,1,0,0,0,1,0
"235",3,74,64446.9,11.17971961,13,2,0,0,1,0,1,0,0,1,1,1,1,1,0,14.12966281,222.660939,1854.793303,4,4,4,5,3,3,2,1,1,0,0,1,0,0,0,1,0,0,0,1
"236",1,37,20647.83,12.16826675,17,1,0,0,1,0,1,0,0,1,0,0,0,0,0,14.66914461,114.950905,1778.431765,4,4,4,2,5,3,3,4,0,0,1,0,0,1,1,0,0,1,0,0
"237",0,54,23956.91,17.39213562,10,1,0,0,1,0,1,0,0,1,0,1,0,1,1,5.388165017,182.446995,764.2419259,3,2,4,2,5,3,3,2,1,0,0,1,0,0,0,1,0,0,1,0
"238",1,84,56003.36,12.02476736,10,1,0,0,1,1,1,0,1,0,0,1,0,0,0,2.810825808,95.005709,307.018806,2,3,3,6,2,3,4,3,0,1,0,0,0,1,0,1,0,0,0,1
"239",10,39,4180.22,11.78679636,7,1,0,0,1,0,1,0,1,0,0,0,1,1,0,2.051069457,177.65076,1040.034575,3,2,3,3,5,4,3,4,0,1,0,0,0,1,1,0,0,0,0,1
"240",1,86,40728.96,5.670110512,13,2,0,0,0,0,1,0,0,0,0,1,1,1,1,4.950398978,220.118516,775.5613336,4,5,4,3,4,3,3,3,0,0,1,0,0,1,1,0,0,0,1,0
"241",1,70,69248.13,13.37036883,19,1,0,0,1,0,1,1,0,0,0,0,1,0,1,10.16660427,137.468388,1061.587971,3,4,3,3,3,3,4,4,0,1,0,0,0,1,1,0,0,0,0,1
"242",1,33,65187.42,9.826229752,13,2,0,0,1,0,1,0,0,0,1,0,0,1,0,12.29558653,159.965008,1334.403775,4,5,3,4,4,5,3,4,0,0,1,1,0,0,1,0,0,0,1,0
"243",1,58,26005.77,12.07226102,13,1,0,0,1,0,1,1,1,0,0,0,0,1,0,24.8868126,182.465269,2346.143947,2,3,3,3,3,3,4,2,1,0,0,0,0,1,1,0,0,0,1,0
"244",2,58,10423.75,15.42491471,12,1,1,0,1,0,1,0,1,1,0,1,0,0,1,9.660361769,129.977753,1491.768656,2,2,3,2,3,2,1,3,0,0,1,0,1,0,0,1,0,1,0,0
"245",4,42,28909.96,8.601959705,9,0,0,1,1,1,1,1,0,0,0,0,0,0,0,7.663625954,112.484375,927.1279646,4,4,3,3,3,4,4,5,0,0,1,1,0,0,0,1,0,0,0,1
"246",2,63,67319.27,6.362190982,12,1,2,0,1,1,1,0,0,0,1,1,1,0,1,13.59137366,162.471255,1460.513443,2,3,3,4,4,3,3,4,0,0,1,0,0,1,0,1,0,0,1,0
"247",4,82,39231.99,12.06831191,10,0,1,0,0,1,1,1,0,0,1,1,1,0,1,18.37317391,194.976769,1923.549943,6,4,5,5,2,5,5,4,0,1,0,0,0,1,0,1,0,0,1,0
"248",8,61,28129.21,5.600227586,10,1,0,0,1,0,1,1,0,1,1,1,0,0,0,8.498042024,192.48852,1239.802036,3,3,4,3,3,4,3,2,0,0,1,0,1,0,0,1,0,0,1,0
"249",7,36,69104.9,13.15969677,14,1,0,0,0,0,1,0,1,1,0,0,1,0,1,22.33583015,162.452604,2499.186161,2,3,4,4,3,3,4,3,0,1,0,0,0,1,0,1,0,0,1,0
"250",1,87,31282.78,6.18537496,18,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1.541545443,107.48056,302.3848209,3,4,4,3,5,4,4,3,0,0,1,0,0,1,1,0,0,0,0,1
"251",0,48,65229.24,9.089998883,10,1,0,0,0,0,1,0,1,0,1,0,0,1,1,12.78453216,142.482694,1865.48625,2,3,3,4,2,3,5,3,0,1,0,1,0,0,0,1,0,1,0,0
"252",8,56,15110.46,11.21142669,13,1,0,0,0,1,1,1,1,0,1,1,1,0,1,2.527681829,165.018175,908.7910203,4,4,5,4,2,4,4,4,0,1,0,0,0,1,0,1,0,0,0,1
"253",0,57,66922.3,5.868957217,12,0,0,0,0,1,1,1,0,0,1,0,0,0,1,7.065506244,125.007314,790.9469893,3,4,3,2,4,2,5,5,0,1,0,1,0,0,0,1,0,0,0,1
"254",3,89,1666.59,2.657311067,12,2,0,0,0,1,1,1,1,0,0,1,0,0,1,4.258552081,139.987503,956.2636975,3,2,3,3,3,4,4,3,1,0,0,1,0,0,0,1,0,1,0,0
"255",6,30,50258.38,13.75498892,11,1,0,0,1,0,1,0,0,0,0,0,0,0,0,4.801969514,112.455141,639.3261343,2,2,2,3,4,3,3,2,0,0,1,1,0,0,1,0,0,0,1,0
"256",4,54,54373.35,11.07079287,13,1,0,0,0,1,1,0,1,1,0,0,1,1,1,5.204853319,212.622804,1572.045646,2,2,3,2,3,4,3,3,0,0,1,0,0,1,1,0,0,1,0,0
"257",5,55,33588.84,10.74788638,9,0,1,1,0,0,1,0,0,1,1,0,0,1,1,32.0730133,182.460772,3099.922244,3,3,4,4,2,5,5,5,0,0,1,1,0,0,1,0,0,0,1,0
