"","Children","Age","Income","Outage_sec_perweek","Email","Contacts","Yearly_equip_failure","Techie","Port_modem","Tablet","Phone","Multiple","OnlineSecurity","OnlineBackup","DeviceProtection","TechSupport","StreamingTV","StreamingMovies","PaperlessBilling","Churn","MonthlyCharge","Bandwidth_GB_Year","Timely_Response","Timely_Fixes","Timely_Replacements","Reliability","Options","Respectful_Response","Courteous_Exchange","Active_Listening","Area_Suburban","Area_Urban","Contract_OneYear","Contract_TwoYear","Gender_Male","Gender_Nonbinary","InternetService_FiberOptic","InternetService_None"
"145",4,81,38866.92,12.19296315,10,1,1,0,0,0,1,0,0,1,1,0,1,1,0,1,242.628057,1047.361909,3,4,3,3,3,2,3,2,1,0,0,1,0,0,1,0
"146",1,58,146494.7,9.256391341,14,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,92.455141,1216.325478,3,3,3,3,4,4,3,4,0,1,1,0,1,0,0,0
"147",0,81,28908.4,8.27152774,13,0,1,0,0,1,1,0,1,1,1,0,1,1,1,1,225.145743,1192.502878,1,3,4,3,3,3,3,3,0,1,1,0,1,0,0,0
"148",0,73,24091.33,10.56592379,10,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,139.951231,736.161108,3,1,2,4,4,3,4,3,0,0,0,0,1,0,0,0
"149",1,48,26695.46,19.07180624,10,1,0,0,1,0,1,0,0,1,1,1,1,1,1,1,235.137219,1304.999684,5,5,3,4,4,4,3,3,0,0,0,1,1,0,0,0
"150",0,22,12765.41,8.088906499,17,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,149.991327,655.3814577,2,2,3,3,5,2,2,3,1,0,0,0,1,0,0,1
"151",2,56,56131.21,10.14030426,16,3,1,0,1,0,1,1,0,0,0,1,0,1,1,0,172.456745,1655.780173,4,4,3,2,4,3,4,3,0,0,0,0,1,0,0,0
"152",1,59,1668.97,11.24744549,8,2,0,0,1,1,1,1,1,1,0,0,0,1,0,0,204.961033,673.2665835,3,3,3,4,3,3,4,3,1,0,0,1,1,0,1,0
"153",4,41,34228.9,14.24429679,13,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,169.974105,1163.701618,3,2,2,3,3,3,2,3,1,0,1,0,0,0,1,0
"154",1,40,21654.51,10.4766784,11,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,119.989722,626.5880936,4,4,2,2,5,3,3,3,1,0,0,0,0,0,0,1
"155",1,59,21663.69,12.35764261,10,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,139.987503,775.0343206,4,4,3,3,4,4,2,3,0,0,0,0,1,0,0,0
"156",3,61,67021.35,18.30717385,9,0,1,0,1,1,1,0,1,0,1,0,1,1,0,0,190.173699,1942.452213,3,2,2,4,1,5,6,3,0,1,0,0,1,0,0,1
"157",3,27,31006.39,14.35467948,7,2,0,0,1,0,1,1,1,1,0,1,0,1,0,1,197.470195,2847.700412,4,4,3,4,4,5,4,3,0,0,0,0,0,0,0,0
"158",2,53,28580.25,9.431168696,10,2,0,0,1,1,1,1,1,1,0,0,0,0,1,1,149.974105,908.4356314,4,4,5,2,5,4,1,3,1,0,0,0,0,0,0,0
"159",1,32,23706.94,11.27381764,14,1,0,0,1,0,0,1,0,0,1,1,0,1,1,1,204.979684,973.4512833,6,5,4,4,3,6,6,5,1,0,0,1,1,0,1,0
"160",3,25,77622.97,6.464103552,6,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,225.131966,2936.746847,3,4,2,5,3,4,3,3,1,0,0,1,1,0,0,0
"161",3,55,69662.99,7.329478649,10,2,0,0,0,0,1,1,0,1,0,0,0,0,1,0,147.456419,1159.678094,3,4,5,4,3,3,4,4,0,0,0,1,1,0,0,0
"162",1,43,54674.22,9.311560353,14,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,134.950905,338.2592054,2,3,3,4,4,2,2,3,0,0,0,0,1,0,1,0
"163",4,61,16706.02,11.13291822,9,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,127.442069,851.811469,3,2,4,2,4,3,4,5,0,0,1,0,1,0,0,0
"164",0,28,35947.74,7.006566848,14,3,0,0,1,0,1,0,0,0,0,0,1,0,0,0,137.439154,1950.886897,3,2,3,5,2,3,4,3,1,0,0,0,1,0,1,0
"165",1,56,3504.7,8.863330522,8,0,0,0,1,0,1,1,0,1,1,0,1,1,1,1,275.133571,1057.571757,4,3,3,3,3,4,3,4,0,0,0,0,1,0,1,0
"166",8,35,21801.03,12.47810556,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,92.455141,1193.589255,5,5,5,4,2,4,5,7,1,0,1,0,1,0,0,0
"167",2,50,30944.95,11.62322378,14,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,179.947583,879.6579171,3,3,3,3,4,3,4,4,0,1,0,0,0,0,1,0
"168",0,55,14536.31,13.12045068,10,2,0,0,1,1,1,0,1,0,0,0,1,1,0,0,210.12704,1713.178075,3,5,3,3,3,3,3,2,0,0,0,1,1,0,1,0
"169",1,85,19373.31,13.25882319,15,0,1,0,1,0,1,0,0,0,0,1,1,1,1,1,200.118516,1356.299478,4,3,1,4,3,4,5,3,1,0,0,1,0,0,0,0
"170",4,37,24903.99,6.860771245,5,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,134.980139,1299.066214,4,4,5,3,5,3,3,5,0,0,0,0,0,0,0,1
"171",0,63,48163.8,13.08013867,10,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,137.483594,1014.311651,4,3,3,4,3,4,5,4,0,0,0,1,1,0,0,0
"172",2,80,25898.52,10.98987178,10,0,3,0,1,1,1,1,0,0,0,0,1,1,1,1,207.638588,1795.270512,2,3,2,3,4,2,1,3,1,0,0,0,1,0,0,1
"173",3,28,88915.15,7.344740595,13,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,207.609354,1051.833922,2,2,4,5,3,4,4,2,0,0,0,0,0,0,1,0
"174",9,26,29353.41,7.752382962,11,0,0,1,0,1,1,0,1,1,0,1,0,0,1,0,149.977753,1845.830672,5,5,5,2,4,4,3,4,0,1,0,1,0,0,1,0
"175",0,73,55081.63,8.442478548,12,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,152.479779,1602.254193,3,4,5,1,5,3,3,4,1,0,0,1,0,0,1,0
"176",2,26,60231.84,9.712856304,13,0,1,0,0,1,1,1,0,0,0,0,0,1,1,1,159.947583,1200.010955,2,2,2,3,4,2,2,2,1,0,0,0,1,0,0,0
"177",2,71,20191.76,9.741346714,13,0,1,0,1,1,1,1,0,0,0,0,1,1,1,1,240.114868,774.8506663,4,4,4,3,4,5,4,4,0,1,0,0,1,0,1,0
"178",0,51,44316.41,15.26191649,10,2,0,0,1,0,1,1,0,1,0,0,1,0,1,1,172.440432,1178.437008,2,3,3,4,3,4,3,6,1,0,0,0,1,0,0,0
"179",1,89,51090.87,14.12126974,13,2,0,0,0,0,1,1,0,1,0,0,0,1,0,1,169.967067,1321.193696,4,4,3,4,3,4,4,4,1,0,0,0,1,0,0,1
"180",0,58,58324.01,12.35356432,9,3,2,1,0,1,1,0,0,0,1,0,1,0,1,1,149.962093,821.4684599,2,3,3,4,3,4,2,2,0,0,0,0,1,0,1,0
"181",0,51,27537.94,5.702833154,16,2,1,0,1,0,1,1,0,1,1,0,1,0,1,1,184.963371,1138.169594,2,3,3,2,6,2,2,2,1,0,1,0,0,0,0,0
"182",1,37,29823.06,16.27747113,13,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,159.951231,477.2500925,2,3,2,4,3,3,3,3,0,0,0,1,0,0,1,0
"183",1,84,63725.44,10.8901854,14,0,0,0,1,0,1,1,1,0,0,0,1,1,1,1,242.632554,1499.600891,2,1,2,3,3,2,3,3,1,0,1,0,1,0,1,0
"184",2,55,14331.34,10.54615588,10,0,0,0,0,0,1,1,0,1,1,0,1,1,1,1,275.133571,1045.360604,4,4,4,4,4,5,5,4,1,0,0,1,1,0,1,0
"185",0,38,99007.42,5.114864238,10,3,2,1,0,1,0,0,0,1,1,0,0,1,1,0,149.984492,688.2231899,5,4,4,3,5,4,3,3,0,1,1,0,0,0,0,1
"186",1,55,49915.86,12.67661786,14,2,1,0,1,0,0,0,1,1,1,0,0,1,1,1,184.978458,927.5974127,3,2,3,4,2,6,5,5,0,1,0,0,1,0,1,0
"187",0,64,67019.55,12.29322885,14,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,220.132293,1662.516242,3,4,3,3,4,2,2,2,0,1,1,0,0,0,1,0
"188",4,44,36699.84,9.435961177,9,1,0,0,0,0,1,0,1,1,1,0,1,1,1,1,245.145743,2895.881802,4,5,5,4,3,5,4,5,0,0,0,1,1,0,1,0
"189",1,83,8497.8,10.34957334,8,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,172.440432,1001.860025,3,2,4,2,4,3,3,2,1,0,0,0,0,1,0,0
"190",4,47,58297.91,10.27122446,10,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,222.649979,878.627791,4,4,4,4,3,4,4,4,0,0,1,0,1,0,1,0
"191",1,28,18410.16,9.417040882,14,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,159.965008,570.1301629,5,4,4,5,3,4,4,4,0,0,0,0,0,0,1,0
"192",2,69,100626.29,13.90587666,8,1,0,0,0,1,1,0,0,0,1,0,1,1,0,1,187.656013,1219.21915,4,4,5,3,4,3,2,1,1,0,0,1,1,0,0,1
"193",1,46,29876.17,8.063885304,10,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,245.146969,1502.677072,2,2,4,4,1,5,3,3,0,1,0,0,0,0,0,0
"194",5,52,67828.98,13.32489174,13,4,0,0,1,0,1,0,0,1,1,0,0,1,1,1,149.984492,764.893446,2,3,2,4,4,3,3,3,1,0,0,0,1,0,0,1
"195",0,21,13673.66,3.629351785,13,2,0,1,1,0,1,0,0,0,1,0,1,1,1,1,200.132293,1967.957184,5,5,4,3,5,3,4,1,1,0,1,0,0,0,0,0
"196",0,43,33731.69,10.73698075,14,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,92.455141,1066.193338,4,3,5,4,4,4,2,4,0,1,1,0,1,0,0,0
"197",2,37,111380.52,5.129502971,15,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,79.978861,333.3304389,3,2,3,3,3,4,2,5,0,0,0,1,1,0,0,1
"198",0,59,12428.24,3.43357667,7,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,134.950905,323.972804,5,5,4,3,3,4,6,5,0,1,0,0,1,0,1,0
"199",4,31,32796.83,13.23925733,19,1,2,1,1,0,1,0,1,0,1,0,0,1,1,1,162.482694,932.1606254,2,4,3,4,4,4,3,2,0,1,0,0,0,0,1,0
"200",2,84,37376.03,11.35680475,14,2,0,0,0,0,1,1,1,0,1,0,1,1,1,1,255.155493,1986.939234,5,5,4,3,3,5,5,3,1,0,1,0,1,0,1,0
"201",2,86,72436.33,7.92301547,11,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,169.944668,1014.45747,3,4,4,4,3,4,3,4,0,1,0,0,0,0,1,0
"202",0,73,54937.5,12.07745494,13,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,127.511223,871.2907856,4,3,4,3,3,3,3,3,0,1,0,0,0,0,0,1
"203",1,76,114609,8.14229928,9,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,92.455141,954.4058631,5,4,5,3,4,3,3,2,0,0,0,0,0,0,0,0
"204",7,42,39087.76,8.361906963,14,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,212.641455,2129.856605,2,3,3,3,3,2,3,2,0,0,1,0,1,0,0,0
"205",0,32,169580.73,3.625998515,12,0,0,1,0,0,1,1,0,0,1,0,1,1,1,1,220.161527,1307.965782,3,2,3,6,4,3,4,2,0,1,0,0,0,0,0,1
"206",1,27,16593.59,6.306089367,11,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,149.937833,1554.416773,4,4,4,4,4,4,3,3,0,1,0,1,0,0,0,0
"207",2,64,168097.1,10.69315843,12,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,192.470522,985.0943424,3,3,4,3,2,4,3,1,0,0,0,0,0,0,1,0
"208",2,53,45777.4,12.37429389,11,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,152.44408,930.6501084,3,3,3,4,4,3,2,5,0,1,0,0,1,0,0,0
"209",0,43,23311.73,8.375886131,18,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,242.610632,1300.689811,4,4,2,3,5,3,1,3,0,1,1,0,0,0,0,0
"210",1,66,18893.5,8.367217945,16,1,0,0,1,0,1,1,1,0,1,0,1,0,1,0,184.985293,1982.131752,4,3,3,2,4,3,3,6,0,0,0,1,0,0,1,0
"211",3,80,16852.05,8.824004704,14,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,172.457857,700.0569426,3,4,3,3,4,3,5,3,1,0,0,0,1,0,1,0
"212",7,80,26569.28,15.22907333,12,0,0,0,0,1,1,0,1,1,1,0,1,0,1,1,174.975543,704.1947645,5,5,5,4,4,4,3,4,1,0,1,0,0,0,1,0
"213",0,18,23775.33,11.02449018,12,2,1,0,0,0,1,0,1,0,0,0,0,1,0,0,149.959755,743.4780761,3,2,4,4,4,3,3,4,0,0,1,0,1,0,1,0
"214",4,80,46786.18,10.0934549,11,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,112.484375,470.682278,3,4,4,4,4,5,4,4,0,1,0,0,1,0,0,1
"215",0,24,68647.24,12.71080854,12,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,117.439154,1112.686143,3,3,2,2,3,3,3,3,1,0,1,0,0,0,0,0
"216",0,73,42305.68,7.167928889,14,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,147.456419,1716.888034,5,5,4,2,4,3,4,2,0,1,0,0,1,0,0,0
"217",1,80,46647.99,14.28125681,11,2,1,0,0,0,1,0,0,0,0,1,0,1,1,0,127.474951,718.0624099,5,4,5,4,4,3,5,4,1,0,0,0,1,0,0,1
"218",6,43,11661.07,6.858268186,16,1,2,0,1,1,1,1,0,1,0,0,1,1,0,1,242.610632,1680.337106,5,5,3,4,2,3,4,4,0,1,1,0,1,0,0,0
"219",1,54,9080.2,11.64143982,11,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,162.482694,907.2094936,4,3,4,3,4,4,4,4,0,1,0,0,0,0,1,0
"220",1,47,16091.65,8.241378511,8,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,104.992311,736.1743773,2,2,2,5,5,2,2,4,1,0,0,0,1,0,0,1
"221",0,88,46988.4,9.55444436,16,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,147.442069,248.179366,5,4,5,5,3,3,3,4,0,0,0,0,1,0,1,0
"222",2,70,27588.53,11.18777585,13,4,1,0,0,0,1,0,1,0,1,0,0,1,1,0,162.482694,1386.813604,5,4,5,2,3,4,5,3,0,0,1,0,1,0,1,0
"223",1,43,106964.84,11.66266603,14,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,104.97808,982.8832681,3,4,4,2,4,4,3,2,0,1,0,0,1,0,0,0
"224",9,69,61475.04,14.46243735,12,3,1,0,0,0,0,0,1,0,0,0,0,1,1,0,117.483475,1150.859858,4,4,5,3,2,6,4,4,0,0,1,0,1,0,0,1
"225",0,25,59930.95,7.482298411,12,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1,172.484753,866.8410599,2,2,3,2,5,1,2,3,1,0,0,0,1,0,0,1
"226",1,84,18938.33,9.685619611,13,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,147.442069,1708.75722,4,4,3,3,3,2,3,3,1,0,0,1,0,0,1,0
"227",4,76,45553.16,14.4386161,15,3,0,0,0,0,1,1,0,0,1,0,0,1,0,1,172.470522,1587.044822,4,5,4,4,4,4,3,4,0,1,1,0,1,0,0,0
"228",1,88,11391.26,9.624347659,7,2,1,0,0,1,1,0,1,1,1,1,1,0,1,0,187.484705,1099.486982,3,4,3,5,4,4,3,2,1,0,1,0,0,0,1,0
"229",3,30,30446.44,10.02846403,14,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,182.483267,2593.301866,2,2,2,4,4,1,2,4,1,0,0,1,1,0,1,0
"230",2,19,75130.89,7.92468528,12,1,1,0,1,0,0,0,0,1,0,0,1,1,1,1,210.105118,1345.804923,3,2,4,2,4,4,5,4,1,0,1,0,0,1,0,0
"231",2,87,18455.86,10.85798773,14,1,0,0,1,0,1,0,0,0,1,1,1,0,1,0,129.994975,752.9918959,3,2,3,2,7,1,2,2,0,1,1,0,0,0,0,1
"232",0,21,33329.83,9.783917847,8,1,2,0,1,0,1,1,0,1,0,0,1,1,1,1,262.610632,1509.912313,3,3,3,3,4,2,3,2,1,0,0,1,0,0,1,0
"233",2,72,112245.07,8.960273769,15,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,192.470522,780.3612617,3,5,4,3,3,3,3,3,0,0,0,0,0,0,1,0
"234",0,45,59333.32,12.78434846,5,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,129.99153,1523.63262,3,3,4,4,2,4,3,4,0,1,0,1,1,0,0,0
"235",4,39,54471.65,8.278970561,13,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,159.965581,1354.241904,4,3,4,4,2,3,4,5,0,0,0,0,1,0,0,0
"236",0,62,57559.65,10.02798635,10,1,0,0,1,0,1,1,0,1,1,0,1,0,0,1,204.963371,854.4182496,3,4,4,4,3,3,4,3,1,0,1,0,1,0,1,0
"237",3,85,14824.71,7.363525885,2,0,0,0,0,1,1,0,0,1,0,1,1,0,1,1,172.44408,829.2707102,3,4,3,4,3,2,3,1,0,1,0,0,1,0,1,0
"238",1,33,4297.28,10.80087066,13,2,0,0,0,0,1,1,1,1,1,1,1,1,1,1,270.160419,2312.167935,3,3,3,3,4,3,4,5,1,0,0,0,0,0,0,0
"239",0,73,29249.18,6.479792672,13,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,179.979358,1232.913132,4,4,4,3,5,4,3,4,0,1,0,1,1,0,1,0
"240",0,44,51937.51,12.63331903,18,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,182.465269,1039.252532,5,5,4,3,1,5,5,4,0,1,0,0,1,0,1,0
"241",1,61,35808.85,10.84787976,9,0,0,1,1,0,1,1,0,1,0,1,0,0,1,1,179.965581,993.6031859,4,4,3,2,4,4,3,4,0,1,0,0,1,0,1,0
"242",1,39,98173.49,6.483393995,15,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,207.609354,993.8801154,5,3,5,4,4,4,5,6,0,1,0,0,0,0,1,0
"243",0,29,21616.35,14.37269379,14,2,0,0,0,0,1,1,1,1,0,1,0,1,0,0,217.470195,1243.779967,5,3,4,1,6,3,3,2,0,1,1,0,0,0,1,0
"244",1,52,29736.31,3.461555254,7,0,1,0,1,0,1,1,0,0,1,1,1,1,0,1,245.146969,1460.586413,5,4,4,3,5,3,4,4,1,0,0,0,0,0,0,0
"245",0,83,15842.09,6.69907945,13,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,172.44408,1022.516053,3,4,3,2,4,4,4,2,0,0,1,0,0,0,1,0
"246",2,73,41717.46,7.544577618,10,2,0,0,0,0,1,1,1,1,0,0,1,1,1,1,232.652038,805.1476345,2,3,3,2,5,4,3,3,1,0,0,1,0,0,0,1
"247",3,37,35223.63,7.647106164,7,0,2,1,0,0,1,0,1,1,1,0,1,0,0,1,154.975543,1526.166139,4,4,3,3,4,3,5,2,1,0,0,0,0,0,0,0
"248",1,76,29005.1,11.97165632,14,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,207.638588,635.4288732,3,3,4,2,3,3,3,4,1,0,0,0,1,0,0,1
"249",2,24,34292.78,16.16759956,9,2,0,0,0,0,1,0,1,1,0,0,0,1,1,0,139.979239,1214.758985,2,4,2,3,2,4,2,3,1,0,0,0,0,0,0,1
"250",3,57,37119.33,5.64473528,11,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,157.483594,575.2472429,4,5,4,3,4,3,3,4,0,0,0,1,0,0,1,0
"251",2,60,48525.16,8.096814588,14,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,212.641455,1404.974888,6,6,4,3,4,5,4,5,0,0,0,0,0,0,0,0
"252",0,62,42076.21,7.428239784,15,3,1,0,1,0,1,0,1,1,0,1,0,0,0,0,149.977753,751.8733285,5,4,4,4,4,5,4,4,0,0,0,1,1,0,1,0
"253",1,22,69595.62,13.52402765,7,2,2,0,0,0,1,0,1,1,0,0,1,0,1,0,129.976324,829.1270366,4,4,3,3,4,5,3,3,0,0,1,0,0,0,0,1
"254",4,65,12476.49,8.588524095,11,2,1,0,0,0,1,0,1,0,0,1,1,0,0,0,152.466002,1277.906866,2,1,1,2,5,2,3,1,1,0,0,0,1,0,1,0
"255",2,27,22864.34,12.50317843,11,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,149.984492,824.8053885,4,3,3,3,4,2,3,4,0,1,0,0,0,0,0,1
"256",0,22,58126.33,16.58995671,17,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,240.114868,1549.466596,3,3,4,5,4,3,3,1,0,1,0,0,0,0,1,0
"257",1,79,69238.83,8.023586737,9,3,0,0,1,0,1,0,1,1,0,0,0,0,1,0,117.468591,1317.520342,4,5,4,5,1,4,4,5,1,0,0,0,1,0,0,0
"258",1,18,11969.69,8.023097117,6,2,0,0,1,0,1,1,1,0,1,1,1,1,1,1,247.664655,1621.139508,4,4,4,4,3,3,4,4,0,1,0,1,0,0,0,0
"259",0,18,27405.08,10.3803815,9,2,3,0,0,0,1,1,0,0,1,0,1,0,1,0,162.467607,1233.62831,5,3,4,4,2,4,5,3,0,0,1,0,0,0,0,0
"260",2,83,17280.24,10.65786656,11,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,277.651257,2195.914801,4,3,4,3,3,5,4,5,0,1,0,0,1,0,1,0
"261",3,61,32389.5,10.67064745,14,2,2,0,1,0,1,0,1,0,0,0,0,1,0,0,149.959755,698.7845202,4,4,4,4,3,5,4,2,0,1,0,0,0,0,1,0
"262",4,51,67100.14,6.780313334,16,0,0,1,1,1,0,1,0,0,1,1,0,0,1,1,169.992756,441.5863902,2,3,1,5,4,3,3,5,1,0,0,0,0,0,1,0
"263",4,81,26763.52,10.65970319,14,1,0,0,1,1,1,1,0,1,0,0,1,0,1,1,172.440432,1221.696817,3,2,3,3,3,4,2,5,0,1,0,0,0,0,0,0
"264",2,58,23330.47,10.79373083,16,1,0,1,1,0,1,0,1,1,1,0,0,0,1,1,117.51525,828.6984604,4,4,4,3,4,4,3,5,0,1,0,0,1,0,0,1
"265",0,34,9441.99,11.11012751,10,3,1,0,1,0,1,0,0,1,0,0,1,0,1,1,139.934918,922.2958319,5,4,4,4,2,4,3,4,0,1,0,1,0,0,0,0
"266",0,32,13359.18,8.925549447,10,1,1,0,1,1,1,0,0,0,0,1,1,0,0,1,117.472036,476.2957809,2,3,4,1,4,4,4,2,0,1,0,0,0,0,0,1
"267",0,55,20761.43,10.01977372,10,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,187.481057,1097.557516,4,3,4,3,4,5,3,3,0,0,1,0,1,0,0,0
"268",2,38,36574.2,4.771959745,10,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,182.465269,1469.359942,4,4,5,2,3,6,3,2,0,1,0,0,0,0,1,0
"269",3,73,32746,11.90094641,8,0,0,0,1,1,1,0,0,0,1,1,0,1,1,1,152.47417,1109.108163,4,3,4,2,5,4,3,2,1,0,0,0,0,0,0,0
"270",0,45,73919.79,14.34560232,14,1,1,0,1,0,1,1,1,0,1,1,0,1,0,0,207.49737,692.3788089,3,2,4,3,5,2,2,4,0,1,0,1,1,0,1,0
"271",0,37,39478.06,10.47189661,9,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,137.439154,1476.963855,3,3,3,3,5,3,4,1,1,0,1,0,0,0,1,0
"272",2,57,40460.35,13.32211645,15,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,252.62403,1321.204826,3,4,2,3,5,4,3,3,1,0,0,0,0,0,1,0
"273",0,55,125002.34,4.937247087,14,0,0,0,0,0,1,1,0,1,0,1,0,1,1,0,182.476229,596.3449707,2,3,2,4,3,3,4,3,1,0,1,0,0,0,0,1
"274",0,22,33543.36,11.08657399,8,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,144.960655,545.1832765,3,4,3,4,5,5,4,4,0,1,0,1,0,0,1,0
"275",5,72,40108.38,13.05019837,5,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,129.962093,1766.074131,3,3,2,3,4,3,5,3,0,1,0,0,1,0,0,0
"276",3,77,70372.16,10.51532824,12,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,104.962874,1490.383762,4,4,5,3,3,5,6,4,0,1,0,1,0,0,0,1
"277",2,67,34090.24,4.455529019,8,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,127.488728,1234.176575,3,3,2,4,4,3,4,1,0,0,0,0,0,0,0,1
"278",4,50,18414.04,6.911626144,14,0,2,0,0,0,1,0,1,1,0,1,1,0,1,1,142.485486,836.5749555,2,2,2,4,3,4,3,3,0,0,0,0,1,0,0,1
"279",0,75,28704.22,11.00710107,15,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,149.944668,1320.132625,3,2,4,3,3,5,3,4,0,1,0,1,1,0,0,0
"280",3,26,53713.12,7.054722377,7,2,0,1,1,1,1,1,0,0,1,1,0,1,1,1,172.503404,900.6921852,3,2,2,4,3,2,2,2,0,0,1,0,1,0,0,1
"281",1,34,4493.49,10.41328888,9,1,1,0,0,1,1,1,0,1,0,0,0,1,0,1,182.443347,1302.621469,6,5,4,2,5,5,4,6,0,1,1,0,0,0,0,0
"282",2,54,17773.11,9.846699861,12,0,0,0,0,1,1,0,0,1,0,0,1,1,1,1,210.105118,1830.93361,5,5,7,3,4,4,5,4,0,0,0,1,0,0,0,0
"283",2,58,17104.94,11.22141288,15,0,1,0,0,1,1,0,0,0,0,1,1,1,1,1,200.118516,1072.481938,3,4,4,4,2,3,4,5,1,0,0,0,1,0,0,0
"284",0,88,6953.72,10.35968528,14,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,190.12704,1663.694612,2,2,4,2,4,3,1,3,1,0,0,0,1,0,0,0
"285",0,52,131500.47,12.40982989,16,1,1,0,1,1,1,0,0,0,1,0,1,1,0,1,220.132293,1943.761302,5,3,4,5,2,5,5,2,1,0,0,1,1,0,1,0
"286",1,80,6274.49,7.98755916,13,0,2,1,1,1,1,0,0,0,1,1,0,1,0,1,139.99789,474.5558784,3,5,3,5,3,4,3,3,0,1,0,0,1,0,0,1
"287",4,19,38914.23,8.850529612,15,2,0,1,1,0,1,1,0,0,0,0,0,1,0,0,179.947583,1118.73994,4,4,3,3,5,3,3,2,0,1,0,1,0,0,1,0
"288",0,72,37340.2,11.06857815,9,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,172.440432,863.4623731,5,4,5,4,3,5,4,6,0,0,0,0,0,0,0,0
"289",0,23,7211.12,8.482888636,13,0,0,1,1,1,0,0,1,0,1,0,1,0,1,0,152.479779,1136.110777,4,4,3,3,3,4,4,3,0,0,1,0,1,0,1,0
"290",0,60,15902.97,11.20520071,13,0,0,0,1,0,1,0,0,1,0,1,0,1,1,1,162.446995,1040.272445,4,3,4,1,5,2,2,2,0,1,0,0,1,0,0,0
"291",2,63,23162.08,10.53236725,9,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,229.993134,643.5422493,3,4,3,2,5,3,2,3,0,1,0,0,0,0,1,0
