"","Children","Age","Income","Outage_sec_perweek","Email","Contacts","Yearly_equip_failure","Techie","Port_modem","Tablet","Phone","Multiple","OnlineSecurity","OnlineBackup","DeviceProtection","TechSupport","StreamingTV","StreamingMovies","PaperlessBilling","Churn","MonthlyCharge","Bandwidth_GB_Year","Timely_Response","Timely_Fixes","Timely_Replacements","Reliability","Options","Respectful_Response","Courteous_Exchange","Active_Listening","Area_Suburban","Area_Urban","Contract_OneYear","Contract_TwoYear","Gender_Male","Gender_Nonbinary","InternetService_FiberOptic","InternetService_None"
"145",3,81,92447.71,15.12148226,12,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,149.974105,757.0097075,4,4,4,3,3,3,3,3,0,0,1,0,0,0,0,0
"146",0,75,13612.16,12.63643487,18,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,225.178625,2301.850721,3,2,2,2,5,3,2,4,1,0,0,0,1,0,0,1
"147",3,54,13765.39,16.68178185,8,2,0,0,1,0,0,1,0,0,1,0,1,1,1,1,232.637807,2401.406545,5,4,5,5,2,4,4,3,0,1,0,0,0,0,0,0
"148",0,53,42523.02,12.99948061,12,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,137.469817,1536.589816,3,4,4,3,3,4,2,3,0,1,0,0,1,0,0,0
"149",8,33,52143.7,11.17949466,14,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,220.132293,2153.778421,3,4,4,4,3,2,3,2,1,0,0,0,0,0,1,0
"150",3,23,17814,18.19542503,14,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,159.947583,1046.054674,1,2,2,4,4,3,3,4,1,0,0,0,0,0,0,0
"151",1,32,22533.05,13.53989069,13,1,1,0,0,0,0,0,1,1,1,0,1,1,0,1,245.145743,1204.479468,3,3,3,3,3,2,3,2,0,0,1,0,0,0,1,0
"152",3,51,19974.4,5.458806701,10,2,0,0,1,0,1,1,1,0,1,0,1,1,0,1,255.155493,1616.908193,3,3,2,3,4,2,2,2,0,0,0,0,0,0,1,0
"153",1,46,45146.99,12.0772854,11,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,134.950905,345.0099528,3,4,2,5,3,4,3,3,0,0,0,1,0,0,1,0
"154",1,62,11217.96,12.66717474,15,2,0,0,0,1,1,1,0,0,0,0,0,1,0,1,179.947583,795.4957358,2,3,2,4,4,2,4,2,0,1,0,0,1,0,1,0
"155",1,57,17516,11.43786808,13,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,127.473844,1333.894229,5,6,4,4,5,5,5,4,1,0,0,0,0,0,0,0
"156",1,43,36128.68,11.30215199,12,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,195.006206,1447.196935,4,3,2,3,4,2,3,2,0,1,0,0,1,0,1,0
"157",1,35,52129.84,9.513085538,10,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,267.642733,1662.510936,4,4,2,3,4,3,4,3,1,0,0,0,1,0,0,0
"158",1,63,25985.06,9.497106973,11,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,149.959755,1707.641161,3,3,3,4,4,4,3,4,1,0,0,1,0,0,1,0
"159",1,27,41151.14,8.272244827,11,3,0,0,0,0,1,1,0,0,1,0,0,0,0,0,157.483594,1575.683555,3,3,4,6,2,4,4,3,0,0,0,0,0,0,1,0
"160",4,19,64063.23,10.24857935,14,3,0,0,1,0,1,0,0,0,0,1,0,1,0,0,127.474951,1029.489242,2,3,3,5,3,4,3,2,0,0,0,1,0,0,0,1
"161",1,40,20414.07,6.743431946,12,1,1,1,0,0,1,0,0,1,1,0,1,0,1,0,139.981577,2370.184448,2,2,1,5,5,2,2,1,0,1,0,1,0,0,0,1
"162",0,42,41412.1,12.4703522,8,1,0,0,0,0,1,1,0,1,1,0,1,1,1,1,255.133571,3309.919373,2,3,3,2,5,2,4,2,1,0,0,0,1,0,0,0
"163",0,40,99195.08,7.913676085,16,1,0,0,0,0,1,1,0,1,1,0,0,1,1,1,194.966286,1623.273925,3,2,2,4,2,4,4,4,0,0,1,0,0,0,0,0
"164",3,61,15930.45,17.41324465,10,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,174.976769,2229.268031,3,4,3,3,4,4,3,3,0,1,0,0,1,0,0,0
"165",1,88,3810.16,4.550449856,17,2,1,0,1,0,1,1,1,0,0,0,0,0,0,0,115.002061,283.39178,2,3,3,4,4,3,2,2,0,0,0,0,0,0,0,1
"166",1,63,51992.79,10.2863601,10,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,207.609354,849.1972541,2,2,4,3,4,1,2,2,0,1,0,0,0,0,1,0
"167",0,53,79993.43,11.17709222,12,0,2,0,1,0,1,1,0,1,1,0,0,0,0,0,147.503078,2131.359827,3,3,3,3,3,3,3,2,0,0,0,0,0,0,0,1
"168",2,63,22466.53,7.799780591,13,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,137.497825,1381.538548,5,4,4,2,5,2,4,3,1,0,1,0,1,0,0,1
"169",2,27,25146.14,9.329902365,6,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,147.442069,558.3751762,3,3,3,5,1,4,4,5,0,0,1,0,1,0,1,0
"170",2,47,58882.35,7.509389052,18,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,197.494455,676.2178659,4,4,3,3,3,3,3,3,1,0,1,0,1,0,1,0
"171",4,42,31809.46,15.06990851,14,2,0,0,0,0,1,1,1,1,1,1,0,0,1,0,162.529926,1641.938696,2,2,3,3,3,4,3,3,1,0,1,0,0,0,0,1
"172",0,72,27235.54,9.321265424,14,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,210.151777,1811.964373,4,4,2,4,5,3,3,6,0,0,0,0,0,0,0,1
"173",3,58,70476.82,3.564651961,9,2,0,0,0,0,1,1,0,1,0,1,0,0,0,1,159.965581,1066.632555,4,4,2,3,3,5,4,2,0,1,0,0,1,0,0,0
"174",0,33,49396.09,7.779622319,12,3,0,0,0,0,0,0,1,0,1,0,1,1,1,1,190.173699,1514.131966,2,2,3,4,5,2,3,2,0,1,0,0,1,0,0,1
"175",6,87,35060.94,10.74985413,8,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,202.649979,1189.549671,3,2,1,4,3,4,4,4,1,0,0,1,0,0,0,0
"176",0,34,66055.53,7.738373361,11,2,0,0,1,0,1,0,0,1,0,0,0,0,1,0,134.950905,1114.020282,2,2,2,4,2,4,4,4,0,0,0,0,0,0,1,0
"177",7,76,91335.76,12.01267388,11,1,0,0,0,0,1,0,1,1,1,1,0,0,1,0,142.500692,1078.291303,3,4,4,2,5,4,3,4,0,1,1,0,1,0,0,0
"178",7,84,91001.1,8.284591121,8,1,0,0,1,0,1,0,0,1,1,0,1,1,1,1,242.628057,1649.312808,3,2,1,3,5,3,3,6,0,0,0,0,1,0,1,0
"179",4,19,44426.28,6.269792565,20,0,0,0,1,1,0,1,0,1,0,0,0,1,1,1,202.443347,905.1959227,3,2,4,3,3,3,4,2,0,1,0,0,1,0,1,0
"180",0,87,63284.16,9.803905459,16,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,124.993537,684.6318529,5,5,5,5,4,4,4,3,0,0,0,1,0,0,0,1
"181",1,52,15934.12,4.255224068,12,0,1,0,0,0,1,1,0,1,1,0,1,1,0,1,275.133571,2677.74041,4,4,5,3,3,4,3,4,0,0,1,0,0,0,1,0
"182",0,24,48314.4,11.2714618,14,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,287.642733,1779.309609,2,2,2,5,4,4,4,3,0,1,0,0,1,0,1,0
"183",3,19,10701.11,9.753145376,19,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,220.114868,1740.72604,3,2,4,3,3,5,2,4,0,1,0,0,0,0,0,0
"184",1,78,10767.15,14.57387887,13,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,197.516854,704.7552669,3,3,4,4,2,3,3,4,0,1,1,0,1,0,0,1
"185",4,61,13493.63,13.13441554,15,1,1,0,1,0,1,1,1,0,0,1,0,1,0,0,194.974431,558.4710883,5,6,3,3,3,4,5,3,1,0,1,0,0,0,1,0
"186",0,79,368.5,6.114030983,11,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,147.478341,287.8189836,3,3,4,5,5,4,2,3,1,0,0,0,1,0,1,0
"187",0,49,27976.63,12.76603868,8,2,1,0,0,1,1,1,0,1,0,0,0,0,1,0,134.980139,1129.529441,4,4,4,2,4,2,3,2,1,0,0,1,0,0,0,1
"188",0,75,62145.59,16.10939031,9,2,1,0,1,0,1,1,1,0,0,1,1,1,1,0,255.141716,1302.230824,3,2,3,4,3,4,5,3,0,1,1,0,0,0,1,0
"189",1,60,6517.94,7.151598137,13,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,137.439154,970.4682919,4,4,5,4,3,5,4,5,0,0,0,1,0,0,1,0
"190",1,70,19090.03,4.575363954,13,0,0,0,1,0,1,0,1,0,1,1,1,1,1,0,235.159141,2522.88913,4,5,4,4,3,4,5,4,1,0,0,0,1,0,1,0
"191",0,23,13194.33,13.42263904,9,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,147.460067,682.9871863,4,4,4,4,3,4,6,5,1,0,0,0,1,0,1,0
"192",2,84,63963.36,3.559550725,8,1,0,1,0,0,1,1,0,0,1,0,1,1,0,1,232.637807,1537.109931,4,3,3,3,4,3,3,3,1,0,0,0,0,0,0,0
"193",2,88,36315.29,7.287197615,16,3,0,0,0,1,1,0,0,0,0,1,1,0,1,0,129.948316,676.1747964,4,3,3,3,4,3,3,4,1,0,0,0,0,0,0,0
"194",0,44,5009.07,11.30031859,18,3,0,0,0,0,1,1,1,0,0,0,1,1,1,1,242.632554,929.2607767,4,3,5,3,3,4,5,4,1,0,0,0,0,0,1,0
"195",1,49,14202.72,10.26519974,17,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,187.609354,1849.484087,4,4,4,3,3,4,3,4,1,0,0,0,0,0,0,0
"196",8,32,54779.76,16.28075484,14,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,232.652038,1998.680227,3,3,3,5,3,4,4,5,0,1,1,0,1,0,0,1
"197",1,69,36453.31,10.96553586,8,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,159.980465,1898.877878,3,3,4,3,4,2,2,3,0,0,1,0,0,1,0,1
"198",2,60,11250.71,10.93514898,16,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,159.947583,992.3501481,3,3,5,5,2,4,4,5,1,0,0,0,0,0,0,0
"199",0,57,65951.35,2.98020454,11,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,137.487242,994.6354785,4,4,3,4,3,3,4,3,1,0,0,0,0,0,1,0
"200",8,62,15292.25,17.05256354,14,0,1,0,0,0,1,0,1,1,0,1,1,1,1,1,245.131966,954.0290712,5,5,5,4,3,5,3,5,0,1,0,1,0,0,1,0
"201",0,26,41879.1,12.29165611,11,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,117.439154,1775.838153,3,3,3,3,4,3,3,2,1,0,0,0,1,0,0,0
"202",0,85,17080.57,10.32744663,10,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,209.993134,1297.050577,3,3,4,3,4,4,5,4,0,1,0,1,0,0,0,0
"203",2,82,68122.23,9.22949351,18,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,169.974105,1746.405243,2,3,2,3,4,1,2,3,0,0,1,0,0,0,1,0
"204",2,40,39468.79,10.02758972,11,1,1,0,0,0,1,1,1,1,0,1,0,1,1,0,197.470195,1698.465833,3,3,4,3,5,2,4,3,0,0,0,1,0,0,0,0
"205",0,50,123763.12,7.259022839,10,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,137.516476,665.4740915,6,5,5,4,2,4,5,3,0,1,0,0,1,0,0,1
"206",0,24,75458.79,9.531063533,10,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,147.478341,1446.203986,5,5,5,2,3,3,4,5,0,0,0,1,0,0,1,0
"207",3,79,60345.9,8.798065013,11,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,127.488728,774.6125757,4,4,4,4,3,4,4,5,0,1,0,1,1,0,0,1
"208",4,82,76066.77,15.27146446,12,2,1,0,0,0,1,0,0,1,1,0,1,0,0,0,139.981577,1939.811149,3,3,4,4,4,3,5,5,0,0,0,0,1,0,0,1
"209",2,68,42755.27,7.014445177,8,0,1,1,0,1,1,0,0,0,1,0,1,1,1,1,220.132293,1165.564309,3,2,3,2,3,5,4,3,0,1,0,0,0,0,1,0
"210",1,19,41075.64,10.04585562,14,1,1,1,0,0,1,0,0,0,1,1,0,1,0,0,139.99789,1292.3206,5,5,5,4,3,5,4,3,0,1,1,0,0,0,0,1
"211",1,80,63095.62,10.88047174,15,1,2,1,0,0,0,1,1,1,1,1,1,1,0,1,270.160419,2335.130986,3,3,3,3,4,2,4,4,1,0,0,0,1,0,0,0
"212",4,31,82131.87,9.975481565,13,1,0,0,1,0,1,1,0,1,0,0,0,1,1,1,202.443347,769.8534863,5,3,4,2,4,3,4,2,1,0,0,1,0,0,1,0
"213",4,80,9450.84,9.53003591,16,1,1,0,0,1,1,1,0,0,0,0,1,0,1,1,137.468388,649.3891796,4,4,4,3,4,3,2,4,1,0,0,0,1,0,0,1
"214",1,36,44977.06,6.592317798,16,3,0,0,1,0,1,0,0,0,0,0,1,0,0,0,104.962874,823.0046464,3,3,3,4,3,3,3,4,0,0,0,1,1,0,0,1
"215",3,31,55398.87,10.1755818,17,2,0,0,0,1,1,0,1,0,1,1,1,0,1,0,144.988941,1301.49424,4,4,3,3,4,1,2,4,0,1,0,1,1,0,0,0
"216",0,22,22362.59,13.7362126,15,0,2,0,1,0,1,0,0,1,1,0,0,0,1,0,114.997564,1079.012505,4,4,5,4,4,3,4,2,0,0,1,0,0,0,0,1
"217",0,50,40271.47,13.93422217,11,1,0,1,1,0,1,1,1,1,0,0,0,1,1,1,172.484753,1283.463995,3,3,3,3,5,2,3,3,1,0,0,0,1,0,0,1
"218",0,28,56178.63,3.405050602,11,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,124.97808,987.653655,5,5,4,4,4,4,3,2,0,0,0,0,1,0,1,0
"219",0,63,21053.35,10.69284712,8,2,1,0,0,1,1,0,1,0,1,1,0,1,1,0,174.991856,1088.263081,2,3,2,4,4,2,3,3,0,0,0,0,1,0,1,0
"220",1,45,37583.97,11.32768159,11,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,114.972827,373.2772664,3,3,3,2,3,3,1,3,0,1,1,0,0,0,1,0
"221",1,73,28654.87,5.307097721,13,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,149.977753,1245.328696,4,4,3,3,5,4,4,4,0,0,0,0,0,0,1,0
"222",1,78,119968.61,8.993783986,7,3,0,0,1,0,0,1,1,0,1,0,1,0,1,1,184.985293,1564.936841,4,3,4,4,3,4,3,5,1,0,0,0,0,0,1,0
"223",4,71,11591.09,11.05733159,11,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,132.479779,1354.401018,4,3,3,3,3,5,4,4,0,1,0,0,1,0,0,0
"224",4,67,70174.11,8.702618087,11,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,190.12704,1971.429689,3,3,4,5,3,4,3,4,0,1,0,0,0,0,0,0
"225",1,43,8495.04,7.045651851,11,1,2,1,1,0,1,0,0,0,0,1,0,0,1,0,92.488023,623.7865683,3,4,3,4,3,4,4,5,0,1,0,1,1,0,0,1
"226",5,27,17191.02,12.61411193,12,2,0,1,0,0,1,1,0,0,0,0,1,1,1,1,220.114868,3040.553763,2,3,3,5,2,4,5,5,0,1,1,0,0,0,0,0
"227",2,39,24732.09,9.703658153,13,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,107.495766,864.7036995,4,4,3,3,2,5,4,5,0,1,0,0,1,0,0,0
"228",0,52,27282.21,8.220453321,13,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,169.967067,2042.113893,4,5,4,4,3,3,3,4,1,0,0,1,0,0,0,1
"229",0,48,87568.16,11.11756812,12,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,200.132293,1755.645123,4,4,4,3,5,5,3,5,0,1,0,0,0,0,0,0
"230",0,22,69327.78,13.07119875,10,2,1,0,0,1,1,1,0,1,0,0,1,1,0,1,262.610632,1758.735654,3,3,3,5,3,2,4,3,1,0,0,0,1,0,1,0
"231",1,31,12951.51,9.681031902,15,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,202.636202,2205.334092,3,3,3,4,3,2,4,4,1,0,1,0,1,0,0,0
"232",9,79,11179.42,10.49495185,11,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,127.478341,1451.201108,3,2,2,3,4,4,4,5,1,0,1,0,0,0,0,0
"233",0,65,47288.09,7.535866122,11,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,159.983006,609.0598401,3,5,3,2,4,5,5,5,0,0,0,0,1,0,1,0
"234",4,49,114398.35,8.713443753,10,2,0,0,0,0,1,1,0,0,0,0,0,0,1,1,124.960655,1221.100604,2,2,2,4,4,3,4,5,0,0,0,0,1,0,0,0
"235",6,69,105646.73,7.191637555,10,1,0,1,1,0,1,1,0,0,0,1,1,1,1,1,252.62403,745.0493094,2,3,4,1,5,2,3,5,1,0,1,0,0,0,1,0
"236",3,27,38864.57,10.66015784,10,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,204.961033,1771.472597,4,5,3,3,3,4,3,4,0,1,0,0,1,0,1,0
"237",4,79,25215.22,7.044096971,13,2,0,0,1,0,1,0,1,1,1,0,1,1,0,1,245.145743,1201.484293,2,2,3,3,2,3,1,3,0,0,0,0,0,0,1,0
"238",1,41,9302.3,12.14893118,14,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,95.019486,764.3017535,5,5,4,4,4,4,5,5,0,1,0,1,0,0,0,1
"239",0,51,45225.74,12.71107869,14,2,0,1,1,1,1,0,0,1,0,0,0,1,0,0,169.937833,1022.415622,3,2,2,4,2,4,4,4,0,1,1,0,0,0,1,0
"240",0,57,29976.15,9.759360165,14,0,0,0,1,1,1,1,0,1,1,1,0,1,0,1,207.475448,1284.442486,5,5,5,5,2,5,4,5,0,0,0,0,1,0,0,0
"241",1,66,13155.79,2.816821044,13,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,114.983787,289.9240291,3,2,4,2,4,3,2,3,0,1,0,0,0,0,0,1
"242",4,85,14980.5,9.617602049,9,4,0,0,1,0,1,1,0,0,1,0,1,1,1,1,232.637807,1718.600163,6,6,5,3,5,4,4,4,0,0,0,0,0,0,0,0
"243",9,54,24017.57,13.06640293,14,2,1,0,1,0,1,0,1,1,0,1,1,1,1,0,225.131966,2494.633068,4,4,2,3,4,5,4,4,1,0,0,1,0,0,0,0
"244",8,79,26204.77,8.669204519,11,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,212.641455,2270.749222,5,5,4,2,3,5,6,4,0,1,0,1,1,0,0,0
"245",3,56,27978.78,13.97477268,10,3,0,0,1,0,0,1,1,0,0,1,1,0,0,1,152.495236,567.6177123,3,3,2,3,3,4,2,3,0,1,0,0,1,0,0,1
"246",1,80,46622.3,11.19861363,10,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,134.950905,380.0501404,4,3,3,4,3,5,5,4,1,0,0,0,1,0,1,0
"247",0,37,34419.26,10.18921185,12,1,0,0,1,0,1,0,0,0,1,0,1,1,1,1,200.132293,1436.408211,4,5,5,3,4,4,4,3,1,0,0,0,0,0,0,0
"248",3,48,64420.19,11.01996949,15,3,2,0,0,0,1,1,0,0,0,1,0,1,1,0,192.456745,1312.008382,4,4,4,4,4,5,5,5,0,0,0,1,1,0,1,0
"249",0,68,122263.81,14.91100172,15,2,0,0,0,1,1,0,0,0,1,1,1,0,0,1,162.471255,863.0820861,5,2,4,3,3,4,3,3,0,0,0,0,0,0,1,0
"250",3,74,64446.9,11.17971961,13,2,0,0,1,0,1,0,0,1,1,1,1,1,0,1,222.660939,1854.793303,4,4,4,5,3,3,2,1,0,0,0,0,1,0,0,1
"251",1,37,20647.83,12.16826675,17,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,114.950905,1778.431765,4,4,4,2,5,3,3,4,0,1,0,1,0,0,0,0
"252",1,84,56003.36,12.02476736,10,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,95.005709,307.018806,2,3,3,6,2,3,4,3,1,0,0,1,1,0,0,1
"253",10,68,50150.81,6.6769165,12,2,0,0,0,0,1,1,0,0,0,1,0,1,0,1,172.456745,1179.782483,4,3,3,4,3,3,4,3,1,0,0,0,1,0,0,0
"254",10,39,4180.22,11.78679636,7,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,177.65076,1040.034575,3,2,3,3,5,4,3,4,1,0,0,1,0,0,0,1
"255",4,85,70023.28,7.846521648,14,2,0,0,1,0,1,1,0,0,0,0,1,1,1,0,207.638588,1080.159892,4,3,5,4,3,4,4,4,0,1,1,0,1,0,0,1
"256",1,70,69248.13,13.37036883,19,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,137.468388,1061.587971,3,4,3,3,3,3,4,4,1,0,0,1,0,0,0,1
"257",1,33,65187.42,9.826229752,13,2,0,0,1,0,1,0,0,0,1,0,0,1,0,1,159.965008,1334.403775,4,5,3,4,4,5,3,4,0,1,0,0,0,0,1,0
"258",1,58,26005.77,12.07226102,13,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,182.465269,2346.143947,2,3,3,3,3,3,4,2,0,0,0,1,0,0,1,0
"259",2,58,10423.75,15.42491471,12,1,1,0,1,0,1,0,1,1,0,1,0,0,1,0,129.977753,1491.768656,2,2,3,2,3,2,1,3,0,1,1,0,1,0,0,0
"260",2,89,28219.28,8.787582345,10,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,127.488728,686.9354616,5,6,6,4,4,5,6,5,0,0,1,0,1,0,0,1
"261",2,63,67319.27,6.362190982,12,1,2,0,1,1,1,0,0,0,1,1,1,0,1,0,162.471255,1460.513443,2,3,3,4,4,3,3,4,0,1,0,1,1,0,1,0
"262",0,18,71348.1,9.507249087,13,0,1,0,1,0,0,0,1,1,0,1,1,0,0,1,154.961766,1942.250203,5,5,5,4,2,6,5,4,1,0,0,0,1,0,0,0
"263",7,36,69104.9,13.15969677,14,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,162.452604,2499.186161,2,3,4,4,3,3,4,3,1,0,0,1,1,0,1,0
"264",1,87,31282.78,6.18537496,18,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,107.48056,302.3848209,3,4,4,3,5,4,4,3,0,1,0,1,0,0,0,1
"265",8,56,15110.46,11.21142669,13,1,0,0,0,1,1,1,1,0,1,1,1,0,1,1,165.018175,908.7910203,4,4,5,4,2,4,4,4,1,0,0,1,1,0,0,1
"266",0,57,66922.3,5.868957217,12,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,125.007314,790.9469893,3,4,3,2,4,2,5,5,1,0,0,0,1,0,0,1
"267",3,89,1666.59,2.657311067,12,2,0,0,0,1,1,1,1,0,0,1,0,0,1,1,139.987503,956.2636975,3,2,3,3,3,4,4,3,0,0,0,0,1,0,0,0
"268",4,54,54373.35,11.07079287,13,1,0,0,0,1,1,0,1,1,0,0,1,1,1,1,212.622804,1572.045646,2,2,3,2,3,4,3,3,0,1,0,1,0,0,0,0
"269",5,55,33588.84,10.74788638,9,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,182.460772,3099.922244,3,3,4,4,2,5,5,5,0,1,0,0,0,0,1,0
"270",0,18,91186.03,10.08605721,13,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,245.145743,2188.672399,3,2,4,4,5,2,1,4,0,0,0,1,0,0,1,0
"271",0,58,20204.74,16.26782621,14,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,149.977753,1586.699491,3,3,2,5,4,3,5,3,1,0,0,0,0,0,1,0
"272",1,60,37703.83,4.946414499,12,1,0,0,1,1,1,0,0,1,1,1,1,0,1,1,184.967019,1828.279015,4,5,5,1,4,3,3,4,0,0,0,0,1,0,1,0
"273",2,62,29117.32,14.19610787,7,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,92.455141,1866.966586,3,3,2,3,4,3,3,4,0,0,0,0,0,0,0,0
"274",4,75,25742.72,7.663279641,16,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,167.456419,556.2193844,2,4,3,2,6,3,2,3,0,1,0,0,1,0,1,0
"275",7,23,21072.82,7.43893815,17,3,1,0,0,0,1,1,1,1,1,1,0,1,0,1,197.516854,1035.183038,5,4,5,4,4,3,6,4,1,0,0,0,0,0,0,1
"276",1,84,37774.81,11.70582668,11,1,0,0,0,0,1,0,1,1,0,1,0,1,1,1,152.488401,1580.43019,5,5,5,4,4,4,4,2,1,0,0,0,0,0,0,1
"277",3,61,20811.42,13.60774223,6,2,1,0,0,1,1,0,1,0,1,0,0,1,0,1,162.482694,703.6927423,3,3,2,3,4,3,3,3,1,0,0,0,1,0,1,0
"278",0,75,34474.39,6.02604588,11,2,0,0,0,0,1,1,0,1,0,0,1,1,0,1,262.610632,1842.258692,1,2,2,3,4,2,2,2,1,0,0,0,1,0,1,0
"279",2,81,11655.88,10.05990041,11,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,212.641455,1500.69101,3,3,3,3,5,3,4,3,1,0,1,0,0,0,0,0
"280",1,82,40183.01,10.3853182,9,1,0,0,1,0,1,1,0,0,1,0,1,1,1,1,232.637807,1342.310858,5,4,4,3,4,4,5,4,1,0,0,0,1,0,0,0
"281",0,28,10331.57,13.43076227,17,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,277.63748,1710.958869,2,2,2,3,4,3,4,3,0,1,1,0,1,0,1,0
"282",1,48,37096.85,7.951590644,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,112.455141,169.3992798,4,4,4,6,1,5,5,6,1,0,0,0,0,0,1,0
"283",2,53,26004.59,9.100502767,13,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,220.118516,1261.554565,3,2,3,5,2,5,2,5,0,1,1,0,1,0,1,0
"284",4,52,77291.95,11.9086306,13,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,139.951231,794.9581116,2,4,3,4,3,5,3,3,1,0,0,1,0,0,0,0
"285",3,20,24462.25,5.304627269,13,1,1,0,1,0,1,0,1,1,1,0,0,1,1,0,184.978458,713.364269,3,3,5,3,6,2,4,3,1,0,0,0,0,0,1,0
"286",0,19,75871.75,12.07096717,11,2,0,0,1,1,1,0,0,1,0,1,1,1,1,1,210.138,952.5914921,3,2,3,3,4,3,4,4,0,0,0,0,1,0,0,1
"287",0,70,28840.47,7.336943024,14,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,142.468917,778.6094503,3,3,4,4,4,3,4,4,0,0,0,1,0,1,0,0
"288",2,28,37631.4,9.632814549,13,3,0,0,1,0,1,0,1,0,0,1,0,0,1,0,127.481989,2938.319116,3,2,3,4,4,3,4,3,0,1,0,1,1,0,1,0
"289",1,77,31300.68,12.1986895,16,2,0,0,0,1,1,0,0,1,1,0,1,0,1,0,172.457857,1889.642423,4,4,3,4,4,3,3,4,1,0,0,0,0,0,1,0
"290",4,22,9729.44,11.7174619,16,1,0,0,0,0,1,1,0,0,1,1,0,1,0,1,184.979684,1254.725693,3,4,3,5,2,3,3,4,0,1,0,1,0,0,0,0
"291",2,21,112429.2,7.972497589,6,0,0,1,1,0,1,1,1,1,0,0,1,0,1,0,194.958118,1563.848623,3,3,3,1,4,3,3,2,0,0,0,1,1,0,1,0
